Player Name,Current Club,Appearances,Goals,Goals Per Match,Headed Goals,Right Foot Goals,Left Foot Goals,Penalty Goals,Free Kick Goals,Shots,On Target Shots,Shot Accuracy,Hit Woodwork,Big Chances Missed,Wins,Losses,Goal Assists,Total Passes,Passes Per Match,Big Chances Created,Total Cross,Cross Accuracy,Yellow Cards,Red Cards,Fouls,Total Offside,Total Tackles,Tackles Won,Blocked Shots,Interceptions,Total Clearances,Effective Head Clearance,Ball Recovery,Duel Won,Duel Lost,Won Contest,Aerial Won,Aerial Lost,Error Leading To Goal,Saves,Penalties Saved,Punches,High Claims,Catches,Sweeper Clearances,Throw Outs,Goal Kicks
Geoff Cameron,Stoke City,37.0,2.0,0.05,0.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,13.0,14.0,1.0,1319.0,35.65,5.0,114.0,-1.0,7.0,0.0,37.0,2.0,108.0,72.0,3.0,90.0,126.0,66.0,209.0,226.0,184.0,44.0,53.0,33.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Fraizer Campbell,Cardiff City,37.0,6.0,0.16,1.0,2.0,2.0,0.0,0.0,61.0,20.0,32.79,2.0,10.0,6.0,22.0,2.0,536.0,14.49,1.0,18.0,-1.0,4.0,0.0,43.0,23.0,32.0,-1.0,15.0,16.0,16.0,9.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Curtis Davies,Hull City,37.0,2.0,0.05,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,10.0,20.0,1.0,1101.0,29.76,1.0,4.0,-1.0,6.0,0.0,25.0,0.0,73.0,77.0,3.0,104.0,326.0,207.0,140.0,273.0,157.0,11.0,171.0,96.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
David de Gea,Manchester United,37.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.0,12.0,0.0,620.0,16.76,-1.0,-1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,99.0,0.0,14.0,31.0,13.0,7.0,142.0,288.0
Damien Delaney,Crystal Palace,37.0,1.0,0.03,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,13.0,18.0,1.0,803.0,21.7,0.0,5.0,-1.0,9.0,0.0,27.0,1.0,70.0,67.0,0.0,85.0,337.0,189.0,115.0,184.0,111.0,0.0,103.0,50.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Tim Howard,Everton,37.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,8.0,1.0,730.0,19.73,-1.0,-1.0,-1.0,4.0,1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,112.0,2.0,14.0,55.0,13.0,42.0,274.0,325.0
Rickie Lambert,Southampton,37.0,13.0,0.35,1.0,11.0,0.0,3.0,2.0,103.0,41.0,39.81,5.0,6.0,15.0,12.0,10.0,1112.0,30.05,13.0,52.0,-1.0,2.0,0.0,37.0,28.0,10.0,-1.0,22.0,5.0,25.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Hugo Lloris,Tottenham Hotspur,37.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21.0,10.0,0.0,682.0,18.43,-1.0,-1.0,-1.0,2.0,0.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,103.0,1.0,36.0,40.0,14.0,54.0,155.0,311.0
David Marshall,Cardiff City,37.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,22.0,0.0,771.0,20.84,-1.0,-1.0,-1.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,153.0,0.0,9.0,58.0,21.0,19.0,160.0,390.0
Youssouf Mulumbu,West Bromwich Albion,37.0,2.0,0.05,0.0,2.0,0.0,0.0,0.0,36.0,6.0,16.67,1.0,0.0,7.0,15.0,2.0,1947.0,52.62,2.0,19.0,-1.0,7.0,0.0,56.0,0.0,86.0,84.0,18.0,115.0,29.0,13.0,380.0,201.0,229.0,47.0,31.0,44.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ryan Shawcross,Stoke City,37.0,1.0,0.03,0.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,12.0,14.0,0.0,1269.0,34.3,0.0,5.0,-1.0,5.0,1.0,29.0,6.0,37.0,62.0,2.0,35.0,319.0,195.0,106.0,209.0,105.0,4.0,155.0,64.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Julian Speroni,Crystal Palace,37.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13.0,19.0,0.0,718.0,19.41,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,116.0,0.0,8.0,77.0,25.0,63.0,86.0,354.0
Wojciech Szczesny,Arsenal,37.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,7.0,0.0,970.0,26.22,-1.0,-1.0,-1.0,2.0,0.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,111.0,1.0,27.0,63.0,27.0,42.0,205.0,317.0
Andreas Weimann,Aston Villa,37.0,5.0,0.14,2.0,3.0,0.0,0.0,0.0,68.0,19.0,27.94,2.0,6.0,9.0,20.0,4.0,725.0,19.59,6.0,51.0,-1.0,1.0,0.0,27.0,4.0,27.0,85.0,20.0,18.0,8.0,6.0,78.0,88.0,135.0,17.0,22.0,43.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Séamus Coleman,Everton,36.0,6.0,0.17,0.0,3.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,20.0,7.0,2.0,1395.0,38.75,2.0,88.0,-1.0,3.0,0.0,25.0,2.0,72.0,81.0,7.0,47.0,86.0,57.0,187.0,180.0,134.0,64.0,15.0,12.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
José Fonte,Southampton,36.0,3.0,0.08,2.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,15.0,11.0,0.0,1929.0,53.58,0.0,14.0,-1.0,7.0,0.0,33.0,0.0,68.0,76.0,7.0,74.0,297.0,145.0,165.0,171.0,109.0,3.0,86.0,52.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Olivier Giroud,Arsenal,36.0,16.0,0.44,4.0,2.0,10.0,1.0,0.0,112.0,38.0,33.93,2.0,20.0,22.0,7.0,8.0,1114.0,30.94,9.0,21.0,-1.0,4.0,0.0,48.0,29.0,31.0,-1.0,24.0,19.0,40.0,31.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Tom Huddlestone,Hull City,36.0,3.0,0.08,0.0,2.0,1.0,0.0,1.0,60.0,19.0,31.67,2.0,0.0,9.0,20.0,2.0,1882.0,52.28,4.0,183.0,-1.0,4.0,1.0,45.0,2.0,94.0,65.0,19.0,74.0,66.0,36.0,267.0,169.0,139.0,12.0,37.0,22.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Branislav Ivanovic,Chelsea,36.0,3.0,0.08,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,23.0,6.0,1.0,1522.0,42.28,2.0,115.0,-1.0,8.0,0.0,47.0,7.0,65.0,83.0,6.0,38.0,179.0,137.0,170.0,228.0,143.0,19.0,120.0,53.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Adam Johnson,Sunderland,36.0,8.0,0.22,0.0,4.0,4.0,1.0,1.0,56.0,17.0,30.36,1.0,1.0,9.0,20.0,5.0,778.0,21.61,11.0,177.0,-1.0,2.0,0.0,16.0,5.0,18.0,83.0,13.0,18.0,13.0,4.0,120.0,99.0,121.0,42.0,8.0,13.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Tim Krul,Newcastle United,36.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.0,17.0,0.0,811.0,22.53,-1.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,101.0,0.0,19.0,43.0,15.0,61.0,130.0,320.0
Jake Livermore,Tottenham Hotspur,36.0,3.0,0.08,0.0,3.0,0.0,0.0,0.0,39.0,7.0,17.95,4.0,0.0,10.0,20.0,4.0,1662.0,46.17,5.0,22.0,-1.0,6.0,0.0,42.0,0.0,69.0,80.0,18.0,52.0,27.0,10.0,199.0,142.0,152.0,21.0,26.0,21.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Steven Nzonzi,Stoke City,36.0,2.0,0.06,0.0,2.0,0.0,0.0,0.0,31.0,6.0,19.35,1.0,1.0,12.0,13.0,1.0,2051.0,56.97,3.0,17.0,-1.0,4.0,1.0,45.0,2.0,61.0,79.0,9.0,34.0,27.0,18.0,248.0,186.0,143.0,25.0,79.0,25.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Erik Pieters,Stoke City,36.0,1.0,0.03,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,11.0,14.0,2.0,1212.0,33.67,4.0,61.0,-1.0,5.0,0.0,57.0,2.0,119.0,75.0,1.0,56.0,126.0,70.0,146.0,240.0,191.0,13.0,74.0,49.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Martin Skrtel,Liverpool,36.0,7.0,0.19,4.0,1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,24.0,6.0,1.0,1760.0,48.89,1.0,4.0,-1.0,6.0,0.0,28.0,1.0,50.0,74.0,1.0,62.0,409.0,235.0,165.0,197.0,97.0,10.0,129.0,56.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Joel Ward,Crystal Palace,36.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,13.0,17.0,2.0,1057.0,29.36,3.0,97.0,-1.0,3.0,0.0,31.0,2.0,114.0,89.0,8.0,88.0,168.0,105.0,199.0,254.0,157.0,31.0,72.0,42.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Leandro Bacuna,Aston Villa,35.0,5.0,0.14,0.0,4.0,1.0,0.0,2.0,37.0,10.0,27.03,1.0,0.0,10.0,17.0,1.0,1008.0,28.8,2.0,93.0,-1.0,6.0,0.0,43.0,1.0,81.0,88.0,12.0,61.0,89.0,34.0,151.0,139.0,168.0,17.0,31.0,34.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Mohamed Diamé,West Ham United,35.0,4.0,0.11,0.0,4.0,0.0,0.0,0.0,60.0,17.0,28.33,1.0,4.0,8.0,20.0,2.0,610.0,17.43,6.0,77.0,-1.0,4.0,0.0,46.0,1.0,74.0,76.0,12.0,23.0,18.0,8.0,129.0,204.0,266.0,72.0,26.0,50.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Yoan Gouffran,Newcastle United,35.0,6.0,0.17,2.0,1.0,3.0,0.0,0.0,52.0,18.0,34.62,2.0,8.0,15.0,17.0,3.0,1025.0,29.29,5.0,52.0,-1.0,3.0,0.0,35.0,5.0,58.0,84.0,17.0,33.0,30.0,21.0,165.0,164.0,198.0,21.0,68.0,66.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Eden Hazard,Chelsea,35.0,14.0,0.4,0.0,14.0,0.0,4.0,0.0,73.0,32.0,43.84,0.0,6.0,23.0,5.0,7.0,1542.0,44.06,10.0,74.0,-1.0,2.0,0.0,17.0,9.0,23.0,-1.0,19.0,19.0,7.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Jordan Henderson,Liverpool,35.0,4.0,0.11,0.0,4.0,0.0,0.0,1.0,49.0,16.0,32.65,1.0,5.0,25.0,5.0,7.0,2026.0,57.89,7.0,46.0,-1.0,4.0,1.0,35.0,5.0,83.0,71.0,11.0,34.0,64.0,35.0,197.0,146.0,162.0,19.0,30.0,37.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Per Mertesacker,Arsenal,35.0,2.0,0.06,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,22.0,6.0,0.0,1706.0,48.74,0.0,0.0,-1.0,3.0,0.0,12.0,1.0,41.0,71.0,2.0,59.0,247.0,170.0,143.0,156.0,77.0,2.0,97.0,46.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Jordon Mutch,Cardiff City,35.0,7.0,0.2,2.0,2.0,3.0,0.0,0.0,55.0,20.0,36.36,0.0,7.0,7.0,19.0,5.0,994.0,28.4,6.0,78.0,-1.0,5.0,0.0,47.0,7.0,50.0,84.0,11.0,27.0,34.0,22.0,111.0,181.0,223.0,41.0,54.0,102.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Wayne Routledge,Swansea City,35.0,2.0,0.06,0.0,1.0,1.0,0.0,0.0,27.0,11.0,40.74,0.0,0.0,10.0,18.0,4.0,1149.0,32.83,3.0,125.0,-1.0,2.0,0.0,34.0,10.0,45.0,84.0,10.0,38.0,21.0,4.0,187.0,117.0,201.0,40.0,8.0,41.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Bacary Sagna,Arsenal,35.0,1.0,0.03,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,23.0,7.0,2.0,1854.0,52.97,4.0,123.0,-1.0,6.0,0.0,23.0,0.0,58.0,78.0,4.0,51.0,175.0,106.0,163.0,213.0,126.0,8.0,122.0,58.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Luke Shaw,Southampton,35.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,14.0,10.0,1.0,1402.0,40.06,3.0,142.0,-1.0,4.0,0.0,27.0,0.0,72.0,85.0,7.0,37.0,122.0,60.0,175.0,232.0,183.0,56.0,61.0,48.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Moussa Sissoko,Newcastle United,35.0,3.0,0.09,0.0,3.0,0.0,0.0,0.0,44.0,16.0,36.36,1.0,4.0,15.0,16.0,6.0,1345.0,38.43,8.0,102.0,-1.0,8.0,0.0,44.0,7.0,61.0,82.0,10.0,34.0,18.0,12.0,189.0,194.0,272.0,74.0,30.0,63.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Yaya Touré,Manchester City,35.0,20.0,0.57,0.0,17.0,3.0,6.0,4.0,64.0,27.0,42.19,1.0,0.0,25.0,6.0,9.0,2502.0,71.49,9.0,12.0,-1.0,4.0,0.0,39.0,3.0,54.0,69.0,14.0,24.0,33.0,22.0,195.0,149.0,161.0,42.0,30.0,36.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ashley Westwood,Aston Villa,35.0,3.0,0.09,0.0,3.0,0.0,0.0,1.0,28.0,7.0,25.0,0.0,0.0,8.0,19.0,2.0,1630.0,46.57,5.0,144.0,-1.0,7.0,0.0,38.0,0.0,56.0,71.0,9.0,48.0,30.0,8.0,223.0,92.0,84.0,7.0,10.0,17.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Pablo Zabaleta,Manchester City,35.0,1.0,0.03,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,24.0,6.0,6.0,1633.0,46.66,11.0,77.0,-1.0,11.0,0.0,53.0,0.0,120.0,77.0,9.0,70.0,84.0,60.0,160.0,201.0,167.0,7.0,46.0,51.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Vurnon Anita,Newcastle United,34.0,1.0,0.03,0.0,1.0,0.0,0.0,0.0,21.0,4.0,19.05,0.0,2.0,14.0,16.0,1.0,1348.0,39.65,1.0,62.0,-1.0,2.0,0.0,23.0,0.0,48.0,75.0,8.0,45.0,27.0,12.0,144.0,107.0,102.0,22.0,15.0,23.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ross Barkley,Everton,34.0,6.0,0.18,1.0,3.0,2.0,0.0,1.0,78.0,19.0,24.36,2.0,3.0,18.0,8.0,0.0,1232.0,36.24,2.0,36.0,-1.0,5.0,0.0,27.0,4.0,33.0,79.0,28.0,21.0,18.0,16.0,111.0,202.0,186.0,80.0,24.0,33.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Wilfried Bony,Swansea City,34.0,16.0,0.47,5.0,9.0,2.0,4.0,0.0,108.0,40.0,37.04,2.0,9.0,9.0,17.0,4.0,824.0,24.24,3.0,3.0,-1.0,4.0,0.0,36.0,24.0,11.0,-1.0,17.0,6.0,72.0,51.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Petr Cech,Chelsea,34.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,5.0,0.0,558.0,16.41,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,81.0,0.0,12.0,37.0,20.0,12.0,146.0,240.0
Peter Crouch,Stoke City,34.0,8.0,0.24,2.0,5.0,1.0,0.0,0.0,61.0,25.0,40.98,5.0,10.0,11.0,13.0,5.0,961.0,28.26,9.0,5.0,-1.0,7.0,0.0,35.0,15.0,12.0,-1.0,8.0,16.0,51.0,45.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ben Davies,Swansea City,34.0,2.0,0.06,0.0,0.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,11.0,15.0,1.0,1652.0,48.59,2.0,104.0,-1.0,3.0,0.0,23.0,0.0,76.0,78.0,2.0,63.0,109.0,66.0,157.0,169.0,190.0,15.0,56.0,83.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Steven Davis,Southampton,34.0,2.0,0.06,0.0,1.0,1.0,0.0,0.0,32.0,7.0,21.88,1.0,2.0,14.0,12.0,7.0,1831.0,53.85,13.0,94.0,-1.0,3.0,0.0,25.0,2.0,57.0,68.0,11.0,17.0,34.0,14.0,166.0,111.0,134.0,24.0,13.0,30.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Jonathan de Guzmán,Swansea City (Loan),34.0,4.0,0.12,0.0,2.0,2.0,0.0,0.0,51.0,19.0,37.25,0.0,1.0,11.0,14.0,3.0,1759.0,51.74,4.0,200.0,-1.0,1.0,0.0,25.0,8.0,42.0,81.0,9.0,27.0,14.0,5.0,148.0,102.0,126.0,17.0,11.0,24.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Fabian Delph,Aston Villa,34.0,3.0,0.09,0.0,0.0,3.0,0.0,0.0,36.0,9.0,25.0,2.0,1.0,9.0,18.0,2.0,1587.0,46.68,2.0,55.0,-1.0,7.0,0.0,31.0,1.0,100.0,75.0,7.0,58.0,49.0,14.0,231.0,251.0,166.0,58.0,34.0,36.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Steven Gerrard,Liverpool,34.0,13.0,0.38,1.0,12.0,0.0,10.0,2.0,60.0,31.0,51.67,3.0,3.0,24.0,4.0,13.0,2219.0,65.26,10.0,169.0,-1.0,7.0,0.0,33.0,1.0,98.0,72.0,12.0,48.0,90.0,55.0,232.0,174.0,119.0,15.0,43.0,43.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
James McCarthy,Everton,34.0,1.0,0.03,0.0,0.0,1.0,0.0,0.0,21.0,5.0,23.81,0.0,0.0,20.0,8.0,3.0,1709.0,50.26,1.0,16.0,-1.0,5.0,0.0,45.0,0.0,112.0,76.0,9.0,52.0,53.0,27.0,193.0,195.0,156.0,23.0,33.0,32.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Gary Medel,Cardiff City,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,12.5,0.0,0.0,7.0,18.0,1.0,1820.0,53.53,0.0,4.0,-1.0,6.0,0.0,33.0,1.0,79.0,77.0,4.0,65.0,62.0,22.0,206.0,144.0,130.0,14.0,28.0,28.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
