Player Name,Current Club,Appearances,Goals,Goals Per Match,Headed Goals,Right Foot Goals,Left Foot Goals,Penalty Goals,Free Kick Goals,Shots,On Target Shots,Shot Accuracy,Hit Woodwork,Big Chances Missed,Wins,Losses,Goal Assists,Total Passes,Passes Per Match,Big Chances Created,Total Cross,Cross Accuracy,Yellow Cards,Red Cards,Fouls,Total Offside,Total Tackles,Tackles Won,Blocked Shots,Interceptions,Total Clearances,Effective Head Clearance,Ball Recovery,Duel Won,Duel Lost,Won Contest,Aerial Won,Aerial Lost,Error Leading To Goal,Saves,Penalties Saved,Punches,High Claims,Catches,Sweeper Clearances,Throw Outs,Goal Kicks
Martin Dúbravka,Newcastle United,38.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11.0,16.0,0.0,969.0,25.5,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,140.0,0.0,18.0,21.0,9.0,9.0,119.0,340.0
Jonny Evans,Leicester City,38.0,1.0,0.03,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,18.0,12.0,1.0,2491.0,65.55,0.0,8.0,-1.0,8.0,1.0,35.0,2.0,48.0,71.0,1.0,57.0,171.0,84.0,230.0,207.0,121.0,6.0,127.0,71.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ben Foster,Watford,38.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,20.0,0.0,1089.0,28.66,-1.0,-1.0,-1.0,1.0,0.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,117.0,1.0,13.0,25.0,10.0,20.0,118.0,295.0
Danny Ings,Southampton,38.0,22.0,0.58,0.0,13.0,8.0,1.0,0.0,93.0,38.0,40.86,6.0,8.0,15.0,16.0,2.0,643.0,16.92,2.0,29.0,-1.0,3.0,0.0,36.0,12.0,42.0,-1.0,27.0,9.0,24.0,16.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Raúl Jiménez,Wolverhampton Wanderers (Loan),38.0,17.0,0.45,5.0,9.0,3.0,4.0,0.0,118.0,44.0,37.29,3.0,9.0,15.0,9.0,6.0,991.0,26.08,13.0,28.0,-1.0,3.0,0.0,39.0,18.0,20.0,-1.0,29.0,16.0,32.0,24.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Harry Maguire,Leicester City,38.0,1.0,0.03,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,18.0,8.0,1.0,2519.0,66.29,2.0,2.0,-1.0,6.0,0.0,33.0,6.0,37.0,62.0,6.0,72.0,157.0,94.0,237.0,240.0,128.0,8.0,176.0,71.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Dwight McNeil,Burnley,38.0,2.0,0.05,0.0,0.0,2.0,0.0,0.0,48.0,14.0,29.17,2.0,1.0,15.0,14.0,6.0,1029.0,27.08,12.0,257.0,-1.0,5.0,0.0,29.0,0.0,47.0,-1.0,16.0,30.0,27.0,11.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Oliver Norwood,Brighton & Hove Albion,38.0,1.0,0.03,0.0,1.0,0.0,1.0,0.0,17.0,6.0,35.29,0.0,0.0,14.0,12.0,1.0,2007.0,52.82,6.0,198.0,-1.0,8.0,0.0,32.0,1.0,66.0,56.0,5.0,47.0,39.0,19.0,275.0,135.0,134.0,9.0,44.0,30.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Jordan Pickford,Everton,38.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13.0,15.0,0.0,1184.0,31.16,-1.0,-1.0,-1.0,2.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,94.0,0.0,11.0,19.0,7.0,9.0,195.0,264.0
Nick Pope,Burnley,38.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.0,14.0,0.0,1007.0,26.5,-1.0,-1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,120.0,1.0,11.0,46.0,6.0,18.0,180.0,304.0
Declan Rice,West Ham United,38.0,1.0,0.03,0.0,1.0,0.0,0.0,0.0,31.0,9.0,29.03,2.0,1.0,10.0,19.0,3.0,1733.0,45.61,1.0,28.0,-1.0,6.0,0.0,41.0,2.0,116.0,52.0,8.0,77.0,51.0,24.0,312.0,223.0,161.0,49.0,52.0,34.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Mathew Ryan,Brighton & Hove Albion,38.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.0,15.0,0.0,1220.0,32.11,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,117.0,0.0,11.0,16.0,5.0,8.0,255.0,274.0
João Moutinho,Wolverhampton Wanderers,38.0,1.0,0.03,0.0,1.0,0.0,0.0,1.0,22.0,6.0,27.27,0.0,0.0,15.0,9.0,6.0,1839.0,48.39,9.0,221.0,-1.0,7.0,0.0,40.0,3.0,93.0,54.0,5.0,50.0,17.0,6.0,248.0,152.0,183.0,15.0,21.0,26.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Kasper Schmeichel,Leicester City,38.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.0,12.0,0.0,1033.0,27.18,-1.0,-1.0,-1.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,96.0,2.0,8.0,14.0,12.0,8.0,159.0,241.0
Enda Stevens,Sheffield United,38.0,2.0,0.05,1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,14.0,12.0,4.0,1469.0,38.66,9.0,123.0,-1.0,7.0,0.0,39.0,2.0,81.0,57.0,7.0,35.0,59.0,22.0,226.0,192.0,186.0,61.0,31.0,32.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
James Tarkowski,Burnley,38.0,2.0,0.05,0.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,15.0,14.0,2.0,1350.0,35.53,6.0,4.0,-1.0,10.0,0.0,49.0,3.0,66.0,65.0,6.0,63.0,200.0,111.0,180.0,307.0,145.0,13.0,198.0,74.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Virgil van Dijk,Liverpool,38.0,5.0,0.13,5.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,32.0,3.0,1.0,3259.0,85.76,2.0,0.0,-1.0,1.0,0.0,16.0,1.0,23.0,52.0,5.0,40.0,162.0,83.0,220.0,239.0,81.0,3.0,191.0,60.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
James Ward-Prowse,Southampton,38.0,5.0,0.13,0.0,4.0,1.0,1.0,2.0,57.0,26.0,45.61,1.0,5.0,15.0,16.0,3.0,1666.0,43.84,7.0,267.0,-1.0,9.0,0.0,57.0,0.0,92.0,52.0,14.0,60.0,71.0,38.0,249.0,218.0,202.0,14.0,73.0,65.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Wilfried Zaha,Crystal Palace,38.0,4.0,0.11,0.0,2.0,2.0,0.0,0.0,61.0,17.0,27.87,1.0,5.0,11.0,17.0,3.0,1094.0,28.79,4.0,68.0,-1.0,5.0,0.0,48.0,16.0,43.0,-1.0,22.0,18.0,2.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Jordan Ayew,Crystal Palace (Loan),37.0,9.0,0.24,1.0,7.0,1.0,0.0,0.0,58.0,24.0,41.38,1.0,5.0,11.0,16.0,2.0,814.0,22.0,4.0,25.0,-1.0,6.0,0.0,59.0,9.0,48.0,-1.0,14.0,15.0,20.0,15.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Todd Cantwell,Norwich City,37.0,6.0,0.16,0.0,5.0,1.0,0.0,0.0,42.0,16.0,38.1,0.0,3.0,5.0,26.0,2.0,1065.0,28.78,1.0,24.0,-1.0,6.0,0.0,33.0,3.0,51.0,61.0,13.0,18.0,28.0,6.0,148.0,182.0,194.0,49.0,20.0,39.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Abdoulaye Doucouré,Watford,37.0,4.0,0.11,0.0,4.0,0.0,0.0,0.0,61.0,12.0,19.67,1.0,4.0,8.0,20.0,2.0,1678.0,45.35,6.0,29.0,-1.0,9.0,0.0,51.0,6.0,64.0,47.0,20.0,31.0,31.0,11.0,270.0,174.0,206.0,40.0,55.0,57.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Neal Maupay,Brighton & Hove Albion,37.0,10.0,0.27,3.0,2.0,5.0,1.0,0.0,96.0,38.0,39.58,1.0,10.0,9.0,15.0,3.0,668.0,18.05,3.0,12.0,-1.0,3.0,0.0,38.0,15.0,20.0,-1.0,31.0,4.0,8.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
James McArthur,Crystal Palace,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,6.0,21.43,0.0,2.0,11.0,16.0,3.0,1428.0,38.59,3.0,44.0,-1.0,6.0,0.0,57.0,4.0,88.0,58.0,8.0,60.0,47.0,17.0,185.0,195.0,250.0,29.0,45.0,75.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Kenny McLean,Norwich City,37.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,30.0,10.0,33.33,2.0,0.0,4.0,27.0,1.0,1680.0,45.41,5.0,53.0,-1.0,5.0,0.0,24.0,1.0,44.0,66.0,7.0,38.0,64.0,47.0,191.0,225.0,197.0,31.0,96.0,96.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Mason Mount,Chelsea,37.0,7.0,0.19,0.0,7.0,0.0,0.0,1.0,78.0,29.0,37.18,3.0,9.0,19.0,12.0,5.0,1241.0,33.54,8.0,136.0,-1.0,3.0,0.0,37.0,4.0,37.0,46.0,28.0,16.0,18.0,7.0,141.0,125.0,199.0,40.0,10.0,47.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Aaron Ramsdale,Bournemouth,37.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.0,21.0,1.0,945.0,25.54,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,129.0,1.0,17.0,20.0,6.0,13.0,185.0,288.0
Youri Tielemans,Leicester City (Loan),37.0,3.0,0.08,0.0,2.0,1.0,0.0,0.0,56.0,13.0,23.21,1.0,1.0,17.0,12.0,6.0,1780.0,48.11,8.0,81.0,-1.0,2.0,0.0,32.0,1.0,52.0,56.0,21.0,22.0,12.0,4.0,188.0,155.0,156.0,29.0,26.0,30.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Adama Traoré,Wolverhampton Wanderers,37.0,4.0,0.11,0.0,4.0,0.0,0.0,0.0,43.0,12.0,27.91,2.0,4.0,15.0,9.0,9.0,713.0,19.27,10.0,183.0,-1.0,1.0,0.0,39.0,6.0,33.0,-1.0,15.0,13.0,13.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Georginio Wijnaldum,Liverpool,37.0,4.0,0.11,1.0,3.0,0.0,0.0,0.0,36.0,15.0,41.67,0.0,2.0,31.0,3.0,0.0,1625.0,43.92,0.0,5.0,-1.0,0.0,0.0,15.0,1.0,38.0,53.0,5.0,17.0,33.0,18.0,189.0,141.0,158.0,41.0,30.0,51.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Max Aarons,Norwich City,36.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,4.0,26.0,1.0,1339.0,37.19,7.0,73.0,-1.0,7.0,0.0,29.0,3.0,48.0,63.0,6.0,37.0,73.0,28.0,178.0,167.0,175.0,48.0,22.0,50.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Miguel Almirón,Newcastle United,36.0,4.0,0.11,0.0,2.0,2.0,0.0,0.0,56.0,17.0,30.36,1.0,9.0,11.0,14.0,2.0,829.0,23.03,3.0,41.0,-1.0,5.0,0.0,30.0,24.0,60.0,65.0,19.0,31.0,16.0,7.0,189.0,174.0,170.0,46.0,10.0,28.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Pierre-Emerick Aubameyang,Arsenal,36.0,22.0,0.61,3.0,16.0,3.0,2.0,1.0,93.0,42.0,45.16,4.0,10.0,14.0,10.0,3.0,817.0,22.69,7.0,89.0,-1.0,3.0,1.0,14.0,20.0,31.0,-1.0,23.0,14.0,13.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
César Azpilicueta,Chelsea,36.0,2.0,0.06,0.0,2.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,19.0,11.0,6.0,2435.0,67.64,8.0,121.0,-1.0,1.0,0.0,40.0,3.0,86.0,65.0,9.0,67.0,81.0,40.0,172.0,204.0,158.0,12.0,92.0,64.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Harvey Barnes,Leicester City,36.0,6.0,0.17,0.0,5.0,1.0,0.0,0.0,61.0,28.0,45.9,0.0,8.0,17.0,12.0,8.0,699.0,19.42,6.0,41.0,-1.0,0.0,0.0,20.0,4.0,16.0,69.0,15.0,8.0,4.0,2.0,91.0,116.0,135.0,43.0,28.0,39.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Willian,Chelsea,36.0,9.0,0.25,0.0,9.0,0.0,4.0,1.0,71.0,29.0,40.85,1.0,4.0,19.0,11.0,7.0,1436.0,39.89,12.0,174.0,-1.0,4.0,0.0,17.0,4.0,45.0,-1.0,23.0,20.0,7.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Emiliano Buendía,Norwich City,36.0,1.0,0.03,0.0,0.0,1.0,0.0,0.0,40.0,11.0,27.5,0.0,1.0,5.0,25.0,7.0,1407.0,39.08,9.0,164.0,-1.0,6.0,1.0,36.0,2.0,82.0,48.0,13.0,23.0,24.0,10.0,187.0,267.0,286.0,102.0,29.0,51.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Dominic Calvert-Lewin,Everton,36.0,13.0,0.36,4.0,6.0,3.0,0.0,0.0,85.0,38.0,44.71,2.0,17.0,12.0,14.0,1.0,553.0,15.36,1.0,19.0,-1.0,9.0,0.0,57.0,13.0,7.0,-1.0,15.0,6.0,36.0,33.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Richarlison,Everton,36.0,13.0,0.36,4.0,3.0,5.0,0.0,0.0,90.0,32.0,35.56,3.0,5.0,13.0,15.0,3.0,788.0,21.89,13.0,56.0,-1.0,8.0,0.0,43.0,17.0,70.0,-1.0,24.0,12.0,40.0,29.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Matt Doherty,Wolverhampton Wanderers,36.0,4.0,0.11,1.0,0.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,15.0,7.0,3.0,1476.0,41.0,2.0,45.0,-1.0,1.0,0.0,28.0,3.0,55.0,53.0,9.0,40.0,47.0,30.0,160.0,233.0,169.0,28.0,133.0,97.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Lewis Dunk,Brighton & Hove Albion,36.0,3.0,0.08,1.0,2.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,9.0,13.0,3.0,2251.0,62.53,1.0,1.0,-1.0,9.0,0.0,19.0,1.0,40.0,60.0,5.0,55.0,123.0,53.0,250.0,161.0,99.0,5.0,99.0,52.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
John Egan,Sheffield United,36.0,2.0,0.06,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,14.0,11.0,0.0,1290.0,35.83,1.0,2.0,-1.0,3.0,1.0,34.0,1.0,44.0,61.0,14.0,58.0,165.0,76.0,177.0,198.0,129.0,1.0,134.0,79.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Pablo Fornals,West Ham United,36.0,2.0,0.06,0.0,2.0,0.0,0.0,0.0,36.0,11.0,30.56,0.0,2.0,10.0,17.0,5.0,843.0,23.42,4.0,61.0,-1.0,3.0,0.0,18.0,7.0,46.0,61.0,9.0,25.0,8.0,3.0,155.0,87.0,153.0,15.0,10.0,48.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Jack Grealish,Aston Villa,36.0,8.0,0.22,0.0,5.0,3.0,0.0,0.0,73.0,23.0,31.51,2.0,5.0,9.0,19.0,5.0,1371.0,38.08,8.0,141.0,-1.0,8.0,0.0,34.0,4.0,29.0,66.0,18.0,22.0,10.0,4.0,188.0,289.0,182.0,73.0,22.0,27.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Dean Henderson,Manchester United,36.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,11.0,0.0,934.0,25.94,-1.0,-1.0,-1.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,97.0,1.0,16.0,16.0,7.0,8.0,106.0,261.0
Tim Krul,Norwich City,36.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,25.0,0.0,1382.0,38.39,-1.0,-1.0,-1.0,4.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,132.0,2.0,20.0,28.0,3.0,10.0,198.0,332.0
Oliver McBurnie,Sheffield United,36.0,6.0,0.17,2.0,4.0,0.0,0.0,0.0,50.0,25.0,50.0,0.0,10.0,14.0,12.0,0.0,617.0,17.14,2.0,9.0,-1.0,4.0,0.0,28.0,5.0,37.0,-1.0,7.0,15.0,40.0,35.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Teemu Pukki,Norwich City,36.0,11.0,0.31,0.0,9.0,2.0,2.0,0.0,80.0,35.0,43.75,1.0,11.0,5.0,25.0,3.0,529.0,14.69,4.0,8.0,-1.0,3.0,0.0,23.0,17.0,12.0,-1.0,24.0,6.0,6.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Andy Robertson,Liverpool,36.0,2.0,0.06,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,31.0,3.0,12.0,2492.0,69.22,14.0,210.0,-1.0,2.0,0.0,18.0,2.0,54.0,57.0,7.0,38.0,58.0,25.0,210.0,122.0,116.0,22.0,33.0,34.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Jay Rodríguez,Burnley,36.0,8.0,0.22,3.0,3.0,1.0,1.0,0.0,67.0,30.0,44.78,2.0,11.0,14.0,13.0,1.0,464.0,12.89,1.0,15.0,-1.0,1.0,0.0,26.0,22.0,29.0,-1.0,12.0,5.0,11.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Douglas Luiz,Aston Villa,36.0,3.0,0.08,0.0,2.0,1.0,0.0,0.0,38.0,12.0,31.58,0.0,2.0,9.0,20.0,2.0,1208.0,33.56,3.0,24.0,-1.0,8.0,0.0,51.0,0.0,46.0,52.0,16.0,36.0,47.0,18.0,205.0,147.0,162.0,35.0,30.0,36.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
