Player Name,Current Club,Appearances,Goals,Goals Per Match,Headed Goals,Right Foot Goals,Left Foot Goals,Penalty Goals,Free Kick Goals,Shots,On Target Shots,Shot Accuracy,Hit Woodwork,Big Chances Missed,Wins,Losses,Goal Assists,Total Passes,Passes Per Match,Big Chances Created,Total Cross,Cross Accuracy,Yellow Cards,Red Cards,Fouls,Total Offside,Total Tackles,Tackles Won,Blocked Shots,Interceptions,Total Clearances,Effective Head Clearance,Ball Recovery,Duel Won,Duel Lost,Won Contest,Aerial Won,Aerial Lost,Error Leading To Goal,Saves,Penalties Saved,Punches,High Claims,Catches,Sweeper Clearances,Throw Outs,Goal Kicks
Brede Hangeland,Fulham,37.0,1.0,0.03,0.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,14.0,13.0,1.0,1355.0,36.62,0.0,2.0,-1.0,3.0,0.0,31.0,0.0,69.0,70.0,3.0,86.0,499.0,179.0,173.0,229.0,98.0,9.0,126.0,46.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Frank Lampard,Chelsea,37.0,12.0,0.32,4.0,3.0,5.0,2.0,1.0,175.0,57.0,32.57,2.0,0.0,24.0,5.0,10.0,2315.0,62.57,0.0,245.0,-1.0,3.0,1.0,28.0,10.0,69.0,67.0,65.0,39.0,44.0,8.0,217.0,143.0,127.0,26.0,9.0,15.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Phil Neville,Everton,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,25.0,0.0,0.0,17.0,9.0,3.0,1756.0,47.46,0.0,99.0,-1.0,5.0,0.0,31.0,1.0,72.0,75.0,1.0,71.0,104.0,34.0,192.0,106.0,103.0,5.0,15.0,20.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
John Pantsil,Fulham,37.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,14.0,13.0,1.0,1720.0,46.49,0.0,107.0,-1.0,7.0,0.0,41.0,1.0,101.0,72.0,1.0,75.0,243.0,70.0,200.0,174.0,154.0,24.0,20.0,38.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Denilson,Arsenal,37.0,3.0,0.08,0.0,2.0,1.0,0.0,0.0,41.0,13.0,31.71,1.0,0.0,19.0,6.0,7.0,2535.0,68.51,0.0,52.0,-1.0,3.0,0.0,66.0,1.0,131.0,79.0,12.0,147.0,35.0,8.0,369.0,253.0,242.0,15.0,29.0,32.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Grétar Steinsson,Bolton Wanderers,37.0,2.0,0.05,0.0,2.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,11.0,18.0,5.0,803.0,21.7,0.0,139.0,-1.0,7.0,0.0,48.0,0.0,98.0,69.0,3.0,41.0,230.0,63.0,159.0,189.0,132.0,14.0,51.0,24.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Stephen Warnock,Blackburn Rovers,37.0,3.0,0.08,0.0,0.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,10.0,16.0,3.0,1395.0,37.7,0.0,93.0,-1.0,8.0,0.0,40.0,1.0,93.0,73.0,3.0,78.0,126.0,31.0,196.0,180.0,139.0,23.0,33.0,22.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Gabriel Agbonlahor,Aston Villa,36.0,12.0,0.33,3.0,4.0,5.0,0.0,0.0,65.0,32.0,49.23,0.0,0.0,17.0,10.0,5.0,673.0,18.69,0.0,82.0,-1.0,4.0,0.0,53.0,28.0,15.0,-1.0,9.0,16.0,9.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
David James,Portsmouth,36.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.0,16.0,0.0,833.0,23.14,-1.0,-1.0,-1.0,2.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,121.0,1.0,26.0,61.0,36.0,0.0,265.0,359.0
Paul Konchesky,Fulham,36.0,1.0,0.03,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,13.0,12.0,2.0,1629.0,45.25,0.0,124.0,-1.0,5.0,0.0,17.0,2.0,71.0,79.0,7.0,46.0,115.0,35.0,238.0,106.0,96.0,13.0,11.0,25.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Joleon Lescott,Everton,36.0,4.0,0.11,1.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,16.0,8.0,2.0,1280.0,35.56,0.0,51.0,-1.0,5.0,0.0,36.0,3.0,43.0,77.0,6.0,51.0,349.0,114.0,158.0,123.0,95.0,4.0,57.0,26.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Steed Malbranque,Sunderland,36.0,1.0,0.03,0.0,1.0,0.0,0.0,0.0,33.0,9.0,27.27,1.0,0.0,9.0,18.0,8.0,1182.0,32.83,0.0,107.0,-1.0,5.0,0.0,35.0,4.0,114.0,74.0,11.0,54.0,17.0,3.0,213.0,200.0,253.0,38.0,4.0,14.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Stiliyan Petrov,Aston Villa,36.0,1.0,0.03,0.0,1.0,0.0,0.0,0.0,37.0,3.0,8.11,0.0,0.0,17.0,8.0,2.0,1516.0,42.11,0.0,17.0,-1.0,6.0,0.0,39.0,1.0,145.0,76.0,17.0,127.0,77.0,25.0,248.0,283.0,165.0,35.0,34.0,20.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Matt Upson,West Ham United,36.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,14.0,15.0,2.0,1235.0,34.31,0.0,2.0,-1.0,2.0,0.0,31.0,0.0,48.0,81.0,5.0,63.0,406.0,105.0,104.0,169.0,87.0,2.0,92.0,38.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ashley Young,Aston Villa,36.0,7.0,0.19,0.0,7.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1.0,16.0,10.0,7.0,887.0,24.64,0.0,380.0,-1.0,7.0,1.0,35.0,12.0,71.0,76.0,26.0,56.0,26.0,7.0,155.0,192.0,221.0,40.0,4.0,15.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Titus Bramble,Wigan Athletic,35.0,1.0,0.03,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,12.0,15.0,0.0,814.0,23.26,0.0,4.0,-1.0,8.0,0.0,36.0,0.0,86.0,73.0,7.0,75.0,507.0,128.0,193.0,230.0,144.0,5.0,120.0,79.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Scott Carson,West Bromwich Albion,35.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,21.0,0.0,719.0,20.54,-1.0,-1.0,-1.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,143.0,0.0,23.0,53.0,40.0,0.0,184.0,320.0
Petr Cech,Chelsea,35.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,23.0,5.0,0.0,712.0,20.34,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,88.0,1.0,34.0,97.0,30.0,0.0,215.0,274.0
Djibril Cissé,Sunderland (Loan),35.0,10.0,0.29,2.0,7.0,1.0,1.0,0.0,120.0,40.0,33.33,3.0,0.0,9.0,18.0,0.0,533.0,15.23,0.0,51.0,-1.0,3.0,0.0,12.0,61.0,14.0,-1.0,28.0,13.0,6.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Danny Collins,Sunderland,35.0,1.0,0.03,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,8.0,19.0,2.0,1209.0,34.54,0.0,55.0,-1.0,3.0,0.0,34.0,0.0,65.0,74.0,4.0,63.0,406.0,165.0,152.0,223.0,124.0,16.0,116.0,64.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Curtis Davies,Aston Villa,35.0,1.0,0.03,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,16.0,8.0,1.0,800.0,22.86,0.0,4.0,-1.0,2.0,0.0,26.0,0.0,80.0,76.0,0.0,74.0,469.0,174.0,65.0,190.0,105.0,4.0,78.0,67.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Clint Dempsey,Fulham,35.0,7.0,0.2,1.0,4.0,2.0,0.0,0.0,82.0,22.0,26.83,2.0,0.0,13.0,11.0,2.0,1084.0,30.97,0.0,39.0,-1.0,5.0,0.0,43.0,5.0,89.0,-1.0,21.0,70.0,49.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Abdoulaye Diagne-Faye,Stoke City,35.0,3.0,0.09,2.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,12.0,16.0,0.0,686.0,19.6,0.0,2.0,-1.0,6.0,0.0,26.0,0.0,56.0,82.0,6.0,75.0,307.0,115.0,196.0,160.0,84.0,10.0,75.0,23.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Stephen Ireland,Manchester City,35.0,9.0,0.26,0.0,7.0,2.0,0.0,0.0,63.0,26.0,41.27,2.0,0.0,13.0,17.0,9.0,1470.0,42.0,0.0,62.0,-1.0,8.0,0.0,44.0,9.0,145.0,72.0,8.0,88.0,54.0,9.0,129.0,202.0,177.0,17.0,10.0,26.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Robert Koren,West Bromwich Albion,35.0,1.0,0.03,0.0,1.0,0.0,0.0,0.0,57.0,21.0,36.84,0.0,0.0,6.0,21.0,2.0,1427.0,40.77,0.0,51.0,-1.0,3.0,0.0,15.0,0.0,66.0,77.0,14.0,68.0,52.0,3.0,214.0,125.0,136.0,15.0,10.0,21.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Aaron Lennon,Tottenham Hotspur,35.0,5.0,0.14,0.0,3.0,2.0,0.0,0.0,46.0,21.0,45.65,1.0,0.0,13.0,14.0,4.0,786.0,22.46,0.0,172.0,-1.0,2.0,0.0,22.0,5.0,46.0,83.0,9.0,45.0,13.0,1.0,141.0,163.0,163.0,67.0,1.0,16.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ryan Nelsen,Blackburn Rovers,35.0,1.0,0.03,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,10.0,15.0,0.0,1048.0,29.94,0.0,6.0,-1.0,7.0,0.0,27.0,1.0,71.0,75.0,2.0,65.0,464.0,164.0,168.0,221.0,92.0,6.0,122.0,50.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Paul Robinson,Blackburn Rovers,35.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.0,16.0,0.0,867.0,24.77,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,86.0,0.0,35.0,38.0,23.0,0.0,88.0,307.0
Paul Robinson,West Bromwich Albion,35.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,6.0,21.0,1.0,1569.0,44.83,0.0,86.0,-1.0,7.0,1.0,40.0,0.0,63.0,62.0,2.0,43.0,142.0,44.0,160.0,133.0,102.0,5.0,23.0,13.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Bacary Sagna,Arsenal,35.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,18.0,5.0,1.0,1664.0,47.54,0.0,160.0,-1.0,4.0,0.0,23.0,0.0,86.0,69.0,3.0,78.0,201.0,64.0,170.0,201.0,126.0,12.0,54.0,40.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Christopher Samba,Blackburn Rovers,35.0,2.0,0.06,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,10.0,15.0,3.0,864.0,24.69,0.0,10.0,-1.0,4.0,0.0,59.0,10.0,78.0,72.0,8.0,48.0,381.0,121.0,153.0,252.0,160.0,7.0,127.0,63.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Thomas Sørensen,Stoke City,35.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.0,15.0,0.0,807.0,23.06,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,112.0,0.0,39.0,74.0,31.0,0.0,74.0,433.0
John Terry,Chelsea,35.0,1.0,0.03,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,23.0,5.0,0.0,1783.0,50.94,0.0,5.0,-1.0,7.0,2.0,25.0,0.0,69.0,81.0,2.0,40.0,250.0,65.0,166.0,173.0,86.0,3.0,83.0,39.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Bobby Zamora,Fulham,35.0,2.0,0.06,0.0,1.0,1.0,0.0,0.0,84.0,23.0,27.38,1.0,0.0,13.0,12.0,2.0,1023.0,29.23,0.0,55.0,-1.0,1.0,0.0,90.0,36.0,22.0,-1.0,19.0,7.0,14.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
José Bosingwa,Chelsea,34.0,2.0,0.06,0.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,22.0,5.0,3.0,1592.0,46.82,0.0,156.0,-1.0,6.0,0.0,30.0,5.0,91.0,75.0,7.0,40.0,87.0,30.0,266.0,208.0,156.0,49.0,29.0,24.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Chris Brunt,West Bromwich Albion,34.0,8.0,0.24,0.0,0.0,8.0,1.0,3.0,73.0,21.0,28.77,3.0,0.0,6.0,21.0,2.0,1070.0,31.47,0.0,233.0,-1.0,3.0,0.0,31.0,1.0,46.0,72.0,14.0,35.0,53.0,20.0,156.0,92.0,146.0,6.0,27.0,32.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ashley Cole,Chelsea,34.0,1.0,0.03,0.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,21.0,5.0,0.0,1614.0,47.47,0.0,81.0,-1.0,5.0,0.0,41.0,3.0,94.0,76.0,5.0,56.0,94.0,25.0,213.0,187.0,142.0,24.0,20.0,22.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Fabricio Coloccini,Newcastle United,34.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,6.0,16.0,0.0,1018.0,29.94,0.0,10.0,-1.0,4.0,0.0,26.0,0.0,73.0,75.0,1.0,68.0,267.0,72.0,175.0,136.0,106.0,4.0,35.0,47.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
