Player Name,Current Club,Appearances,Goals,Goals Per Match,Headed Goals,Right Foot Goals,Left Foot Goals,Penalty Goals,Free Kick Goals,Shots,On Target Shots,Shot Accuracy,Hit Woodwork,Big Chances Missed,Wins,Losses,Goal Assists,Total Passes,Passes Per Match,Big Chances Created,Total Cross,Cross Accuracy,Yellow Cards,Red Cards,Fouls,Total Offside,Total Tackles,Tackles Won,Blocked Shots,Interceptions,Total Clearances,Effective Head Clearance,Ball Recovery,Duel Won,Duel Lost,Won Contest,Aerial Won,Aerial Lost,Error Leading To Goal,Saves,Penalties Saved,Punches,High Claims,Catches,Sweeper Clearances,Throw Outs,Goal Kicks
Harry Maguire,Leicester City,38.0,2.0,0.05,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,12.0,15.0,4.0,1740.0,45.79,5.0,15.0,-1.0,7.0,0.0,34.0,4.0,63.0,73.0,7.0,48.0,176.0,115.0,269.0,263.0,136.0,51.0,119.0,63.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Alfie Mawson,Swansea City,38.0,2.0,0.05,0.0,2.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,8.0,21.0,1.0,1744.0,45.89,1.0,2.0,-1.0,3.0,0.0,19.0,1.0,32.0,69.0,3.0,35.0,222.0,126.0,220.0,186.0,117.0,23.0,122.0,74.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Jordan Pickford,Everton,38.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13.0,15.0,0.0,1162.0,30.58,-1.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,121.0,1.0,22.0,17.0,11.0,16.0,162.0,340.0
Mathew Ryan,Brighton & Hove Albion,38.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.0,16.0,0.0,1053.0,27.71,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,124.0,2.0,13.0,35.0,8.0,5.0,122.0,352.0
Granit Xhaka,Arsenal,38.0,1.0,0.03,0.0,0.0,1.0,0.0,0.0,66.0,17.0,25.76,2.0,0.0,19.0,13.0,7.0,3116.0,82.0,3.0,102.0,-1.0,10.0,0.0,57.0,0.0,78.0,73.0,18.0,37.0,64.0,41.0,261.0,184.0,172.0,18.0,49.0,50.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
César Azpilicueta,Chelsea,37.0,2.0,0.05,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,20.0,10.0,6.0,2760.0,74.59,11.0,80.0,-1.0,1.0,0.0,25.0,1.0,80.0,74.0,3.0,54.0,119.0,65.0,207.0,179.0,114.0,6.0,81.0,55.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Roberto Firmino,Liverpool,37.0,15.0,0.41,3.0,10.0,2.0,1.0,0.0,84.0,38.0,45.24,1.0,7.0,21.0,5.0,7.0,1169.0,31.59,11.0,43.0,-1.0,1.0,0.0,57.0,13.0,65.0,-1.0,24.0,18.0,9.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Tom Carroll,Swansea City,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,15.0,2.0,0.0,8.0,20.0,4.0,1444.0,39.03,6.0,129.0,-1.0,3.0,0.0,23.0,1.0,53.0,62.0,9.0,29.0,15.0,5.0,139.0,94.0,108.0,14.0,11.0,21.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Kevin De Bruyne,Manchester City,37.0,8.0,0.22,0.0,3.0,5.0,0.0,1.0,94.0,39.0,41.49,4.0,3.0,31.0,2.0,16.0,2693.0,72.78,19.0,248.0,-1.0,2.0,0.0,30.0,2.0,62.0,69.0,24.0,25.0,12.0,3.0,207.0,172.0,187.0,63.0,15.0,16.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
David de Gea,Manchester United,37.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.0,7.0,0.0,942.0,25.46,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,115.0,0.0,6.0,12.0,10.0,6.0,147.0,290.0
Abdoulaye Doucouré,Watford,37.0,7.0,0.19,0.0,5.0,1.0,0.0,0.0,47.0,17.0,36.17,1.0,1.0,11.0,18.0,3.0,2244.0,60.65,1.0,26.0,-1.0,10.0,0.0,44.0,2.0,79.0,66.0,10.0,54.0,55.0,26.0,345.0,188.0,203.0,41.0,43.0,52.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Shane Duffy,Brighton & Hove Albion,37.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,8.0,16.0,1.0,1358.0,36.7,2.0,3.0,-1.0,8.0,0.0,33.0,7.0,31.0,61.0,5.0,50.0,327.0,237.0,162.0,254.0,137.0,6.0,198.0,95.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Christian Eriksen,Tottenham Hotspur,37.0,10.0,0.27,0.0,4.0,6.0,0.0,0.0,97.0,39.0,40.21,1.0,2.0,23.0,7.0,10.0,2258.0,61.03,15.0,222.0,-1.0,0.0,0.0,14.0,1.0,51.0,57.0,37.0,31.0,17.0,3.0,227.0,118.0,177.0,29.0,18.0,27.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ben Foster,West Bromwich Albion,37.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,19.0,0.0,1079.0,29.16,-1.0,-1.0,-1.0,2.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,100.0,0.0,5.0,34.0,11.0,16.0,70.0,338.0
Harry Kane,Tottenham Hotspur,37.0,30.0,0.81,6.0,13.0,10.0,2.0,0.0,184.0,76.0,41.3,6.0,18.0,23.0,6.0,2.0,657.0,17.76,5.0,20.0,-1.0,5.0,0.0,34.0,42.0,17.0,-1.0,48.0,5.0,19.0,14.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Jay Rodríguez,West Bromwich Albion,37.0,7.0,0.19,2.0,5.0,0.0,1.0,0.0,69.0,25.0,36.23,2.0,4.0,6.0,19.0,1.0,704.0,19.03,3.0,30.0,-1.0,2.0,0.0,43.0,18.0,31.0,-1.0,16.0,19.0,37.0,30.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Christopher Schindler,Huddersfield Town,37.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,9.0,18.0,1.0,1389.0,37.54,3.0,4.0,-1.0,6.0,1.0,30.0,1.0,83.0,73.0,2.0,75.0,265.0,143.0,156.0,258.0,139.0,2.0,155.0,95.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Son Heung-Min,Tottenham Hotspur,37.0,12.0,0.32,2.0,5.0,5.0,0.0,0.0,75.0,33.0,44.0,2.0,8.0,22.0,7.0,6.0,916.0,24.76,9.0,51.0,-1.0,0.0,0.0,15.0,25.0,17.0,-1.0,19.0,10.0,9.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Jamie Vardy,Leicester City,37.0,20.0,0.54,3.0,12.0,5.0,5.0,0.0,71.0,35.0,49.3,0.0,6.0,11.0,15.0,1.0,463.0,12.51,5.0,39.0,-1.0,3.0,0.0,29.0,44.0,15.0,-1.0,12.0,2.0,17.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Pablo Zabaleta,West Ham United,37.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,10.0,15.0,1.0,1153.0,31.16,0.0,71.0,-1.0,9.0,0.0,33.0,1.0,96.0,70.0,1.0,61.0,124.0,79.0,182.0,194.0,159.0,7.0,58.0,57.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Joe Allen,Stoke City,36.0,2.0,0.06,0.0,1.0,1.0,0.0,0.0,24.0,4.0,16.67,0.0,1.0,7.0,17.0,6.0,1358.0,37.72,4.0,37.0,-1.0,8.0,0.0,49.0,0.0,96.0,65.0,9.0,58.0,54.0,27.0,244.0,225.0,246.0,44.0,36.0,61.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Dele Alli,Tottenham Hotspur,36.0,9.0,0.25,0.0,6.0,3.0,0.0,0.0,69.0,17.0,24.64,1.0,8.0,22.0,7.0,10.0,1251.0,34.75,16.0,18.0,-1.0,7.0,0.0,43.0,5.0,46.0,65.0,21.0,19.0,18.0,10.0,181.0,202.0,265.0,44.0,30.0,52.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Jordan Ayew,Swansea City,36.0,7.0,0.19,1.0,4.0,2.0,1.0,0.0,66.0,21.0,31.82,4.0,6.0,8.0,20.0,2.0,835.0,23.19,1.0,45.0,-1.0,2.0,1.0,63.0,8.0,82.0,-1.0,26.0,24.0,17.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ashley Barnes,Burnley,36.0,9.0,0.25,1.0,7.0,1.0,0.0,0.0,60.0,22.0,36.67,0.0,3.0,13.0,11.0,0.0,510.0,14.17,2.0,16.0,-1.0,10.0,0.0,53.0,26.0,21.0,-1.0,9.0,2.0,18.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Willian,Chelsea,36.0,6.0,0.17,1.0,5.0,0.0,1.0,0.0,54.0,25.0,46.3,2.0,3.0,20.0,9.0,7.0,924.0,25.67,8.0,99.0,-1.0,1.0,0.0,10.0,5.0,22.0,-1.0,14.0,10.0,9.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Aaron Cresswell,West Ham United,36.0,1.0,0.03,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,10.0,15.0,7.0,1299.0,36.08,5.0,196.0,-1.0,7.0,0.0,20.0,3.0,34.0,62.0,6.0,44.0,110.0,67.0,149.0,111.0,104.0,5.0,57.0,48.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Hugo Lloris,Tottenham Hotspur,36.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,22.0,7.0,0.0,996.0,27.67,-1.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,86.0,0.0,20.0,17.0,9.0,37.0,169.0,227.0
Riyad Mahrez,Leicester City,36.0,12.0,0.33,1.0,1.0,10.0,0.0,1.0,73.0,36.0,49.32,0.0,5.0,12.0,14.0,10.0,1276.0,35.44,12.0,158.0,-1.0,2.0,0.0,23.0,10.0,39.0,-1.0,19.0,18.0,9.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Solly March,Brighton & Hove Albion,36.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,28.0,9.0,32.14,2.0,1.0,9.0,15.0,1.0,637.0,17.69,4.0,102.0,-1.0,3.0,0.0,29.0,7.0,54.0,76.0,10.0,13.0,29.0,13.0,135.0,143.0,177.0,48.0,19.0,42.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Nemanja Matic,Chelsea,36.0,1.0,0.03,0.0,0.0,1.0,0.0,0.0,18.0,3.0,16.67,0.0,0.0,24.0,7.0,1.0,2601.0,72.25,2.0,18.0,-1.0,6.0,0.0,33.0,2.0,70.0,60.0,5.0,64.0,56.0,27.0,317.0,202.0,148.0,54.0,57.0,28.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Luka Milivojevic,Crystal Palace,36.0,10.0,0.28,0.0,10.0,0.0,7.0,1.0,42.0,17.0,40.48,1.0,2.0,10.0,15.0,1.0,1652.0,45.89,2.0,39.0,-1.0,8.0,0.0,69.0,1.0,85.0,61.0,11.0,71.0,74.0,27.0,274.0,194.0,197.0,28.0,49.0,45.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Aaron Mooy,Huddersfield Town,36.0,4.0,0.11,0.0,2.0,2.0,1.0,0.0,29.0,7.0,24.14,1.0,0.0,8.0,18.0,3.0,1902.0,52.83,5.0,185.0,-1.0,5.0,0.0,26.0,2.0,102.0,59.0,15.0,38.0,48.0,9.0,266.0,166.0,160.0,16.0,33.0,39.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Martin Olsson,Swansea City,36.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,8.0,19.0,1.0,1144.0,31.78,0.0,163.0,-1.0,7.0,0.0,27.0,2.0,34.0,76.0,5.0,31.0,67.0,27.0,155.0,116.0,115.0,11.0,47.0,34.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ayoze Pérez,Newcastle United,36.0,8.0,0.22,0.0,8.0,0.0,0.0,0.0,60.0,23.0,38.33,1.0,5.0,12.0,16.0,5.0,718.0,19.94,7.0,22.0,-1.0,3.0,0.0,36.0,14.0,39.0,-1.0,10.0,24.0,24.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Salomón Rondón,West Bromwich Albion,36.0,7.0,0.19,1.0,1.0,4.0,0.0,0.0,79.0,29.0,36.71,2.0,9.0,6.0,19.0,3.0,833.0,23.14,3.0,35.0,-1.0,4.0,0.0,42.0,28.0,14.0,-1.0,11.0,15.0,20.0,17.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Mohamed Salah,Liverpool,36.0,32.0,0.89,2.0,5.0,25.0,1.0,0.0,144.0,67.0,46.53,3.0,23.0,20.0,5.0,10.0,946.0,26.28,12.0,86.0,-1.0,1.0,0.0,16.0,17.0,12.0,-1.0,33.0,5.0,3.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ederson,Manchester City,36.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,30.0,2.0,0.0,928.0,25.78,-1.0,-1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,58.0,2.0,14.0,15.0,5.0,40.0,167.0,160.0
Xherdan Shaqiri,Stoke City,36.0,8.0,0.22,1.0,1.0,6.0,0.0,1.0,69.0,32.0,46.38,2.0,3.0,7.0,17.0,7.0,1055.0,29.31,14.0,201.0,-1.0,5.0,0.0,28.0,15.0,25.0,68.0,17.0,16.0,4.0,2.0,153.0,119.0,160.0,39.0,5.0,20.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Dale Stephens,Brighton & Hove Albion,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,10.53,1.0,0.0,9.0,14.0,3.0,1757.0,48.81,2.0,0.0,-1.0,6.0,0.0,50.0,0.0,104.0,60.0,7.0,63.0,67.0,36.0,293.0,167.0,185.0,18.0,28.0,30.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Dusan Tadic,Southampton,36.0,6.0,0.17,0.0,0.0,6.0,1.0,0.0,40.0,16.0,40.0,0.0,4.0,7.0,14.0,3.0,1111.0,30.86,8.0,121.0,-1.0,4.0,0.0,46.0,10.0,46.0,-1.0,10.0,19.0,18.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Andros Townsend,Crystal Palace,36.0,2.0,0.06,0.0,0.0,2.0,0.0,0.0,62.0,14.0,22.58,0.0,2.0,10.0,15.0,7.0,1023.0,28.42,14.0,176.0,-1.0,3.0,0.0,10.0,6.0,60.0,57.0,21.0,35.0,21.0,5.0,182.0,193.0,185.0,84.0,4.0,13.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Jan Vertonghen,Tottenham Hotspur,36.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,21.0,7.0,0.0,2488.0,69.11,2.0,15.0,-1.0,4.0,0.0,20.0,1.0,64.0,64.0,12.0,60.0,170.0,85.0,247.0,235.0,111.0,30.0,118.0,66.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Héctor Bellerín,Arsenal,35.0,2.0,0.06,0.0,2.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,18.0,11.0,3.0,1842.0,52.63,8.0,64.0,-1.0,5.0,0.0,36.0,4.0,57.0,75.0,10.0,23.0,71.0,36.0,175.0,124.0,170.0,25.0,35.0,59.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ryan Bertrand,Southampton,35.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,7.0,15.0,4.0,1480.0,42.29,3.0,136.0,-1.0,2.0,0.0,32.0,1.0,48.0,73.0,7.0,44.0,60.0,28.0,146.0,141.0,135.0,17.0,44.0,52.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Jack Butland,Stoke City,35.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,17.0,0.0,1169.0,33.4,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,144.0,0.0,14.0,20.0,18.0,27.0,103.0,338.0
Thibaut Courtois,Chelsea,35.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,9.0,0.0,983.0,28.09,-1.0,-1.0,-1.0,2.0,0.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,76.0,0.0,9.0,24.0,9.0,12.0,214.0,248.0
Charlie Daniels,Bournemouth,35.0,1.0,0.03,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,10.0,15.0,3.0,1568.0,44.8,4.0,106.0,-1.0,0.0,0.0,7.0,0.0,48.0,71.0,6.0,31.0,93.0,39.0,214.0,122.0,95.0,13.0,46.0,44.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Mame Diouf,Stoke City,35.0,6.0,0.17,1.0,2.0,3.0,0.0,0.0,59.0,20.0,33.9,0.0,7.0,7.0,17.0,2.0,558.0,15.94,3.0,34.0,-1.0,6.0,0.0,38.0,23.0,48.0,-1.0,12.0,14.0,70.0,43.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Dwight Gayle,Newcastle United,35.0,6.0,0.17,1.0,3.0,2.0,0.0,0.0,57.0,21.0,36.84,1.0,9.0,10.0,18.0,3.0,433.0,12.37,3.0,5.0,-1.0,3.0,0.0,23.0,22.0,12.0,-1.0,14.0,6.0,17.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Demarai Gray,Leicester City,35.0,3.0,0.09,0.0,2.0,0.0,0.0,0.0,36.0,9.0,25.0,1.0,2.0,12.0,14.0,1.0,557.0,15.91,4.0,86.0,-1.0,2.0,0.0,7.0,4.0,17.0,-1.0,16.0,11.0,11.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Jóhann Gudmundsson,Burnley,35.0,2.0,0.06,1.0,0.0,1.0,0.0,0.0,54.0,18.0,33.33,3.0,0.0,11.0,12.0,8.0,805.0,23.0,7.0,213.0,-1.0,2.0,0.0,18.0,2.0,43.0,63.0,15.0,34.0,33.0,13.0,179.0,151.0,167.0,36.0,41.0,49.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
