Player Name,Current Club,Appearances,Goals,Goals Per Match,Headed Goals,Right Foot Goals,Left Foot Goals,Penalty Goals,Free Kick Goals,Shots,On Target Shots,Shot Accuracy,Hit Woodwork,Big Chances Missed,Wins,Losses,Goal Assists,Total Passes,Passes Per Match,Big Chances Created,Total Cross,Cross Accuracy,Yellow Cards,Red Cards,Fouls,Total Offside,Total Tackles,Tackles Won,Blocked Shots,Interceptions,Total Clearances,Effective Head Clearance,Ball Recovery,Duel Won,Duel Lost,Won Contest,Aerial Won,Aerial Lost,Error Leading To Goal,Saves,Penalties Saved,Punches,High Claims,Catches,Sweeper Clearances,Throw Outs,Goal Kicks
Teemu Pukki,Norwich City,37.0,11.0,0.3,1.0,8.0,2.0,3.0,0.0,71.0,27.0,38.03,1.0,10.0,5.0,25.0,3.0,524.0,14.16,8.0,13.0,-1.0,4.0,0.0,31.0,12.0,23.0,-1.0,20.0,4.0,2.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Robert Sánchez,Brighton & Hove Albion,37.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.0,10.0,0.0,1333.0,36.03,-1.0,-1.0,-1.0,4.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,101.0,0.0,10.0,50.0,10.0,6.0,186.0,234.0
Ederson,Manchester City,37.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,28.0,3.0,0.0,960.0,25.95,-1.0,-1.0,-1.0,3.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,60.0,0.0,9.0,17.0,4.0,19.0,165.0,138.0
Kasper Schmeichel,Leicester City,37.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13.0,14.0,0.0,1123.0,30.35,-1.0,-1.0,-1.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,131.0,2.0,12.0,13.0,3.0,15.0,166.0,291.0
Michail Antonio,West Ham United,36.0,10.0,0.28,1.0,6.0,3.0,0.0,0.0,83.0,29.0,34.94,1.0,10.0,16.0,12.0,8.0,615.0,17.08,7.0,63.0,-1.0,6.0,1.0,50.0,13.0,23.0,-1.0,24.0,3.0,14.0,9.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Alisson Becker,Liverpool,36.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,27.0,2.0,1.0,1177.0,32.69,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,76.0,0.0,19.0,22.0,3.0,30.0,211.0,172.0
Bruno Fernandes,Manchester United,36.0,10.0,0.28,1.0,7.0,2.0,0.0,0.0,89.0,29.0,32.58,3.0,7.0,14.0,12.0,6.0,1901.0,52.81,15.0,148.0,-1.0,10.0,0.0,33.0,3.0,54.0,52.0,34.0,17.0,41.0,23.0,180.0,146.0,194.0,26.0,19.0,30.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Jarrod Bowen,West Ham United,36.0,12.0,0.33,2.0,2.0,8.0,0.0,0.0,79.0,34.0,43.04,4.0,13.0,15.0,13.0,10.0,714.0,19.83,9.0,141.0,-1.0,6.0,0.0,25.0,14.0,36.0,-1.0,23.0,21.0,8.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
João Cancelo,Manchester City,36.0,1.0,0.03,0.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,27.0,3.0,7.0,2951.0,81.97,8.0,124.0,-1.0,7.0,0.0,34.0,2.0,83.0,65.0,31.0,59.0,31.0,18.0,217.0,222.0,203.0,56.0,57.0,51.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Pablo Fornals,West Ham United,36.0,6.0,0.17,0.0,2.0,4.0,0.0,0.0,43.0,12.0,27.91,1.0,3.0,14.0,14.0,3.0,1316.0,36.56,10.0,87.0,-1.0,4.0,0.0,24.0,6.0,54.0,52.0,14.0,27.0,14.0,7.0,182.0,128.0,174.0,23.0,23.0,30.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Marc Guéhi,Crystal Palace,36.0,2.0,0.06,0.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,10.0,11.0,1.0,2346.0,65.17,1.0,3.0,-1.0,4.0,0.0,14.0,0.0,35.0,49.0,7.0,30.0,126.0,64.0,192.0,149.0,75.0,12.0,68.0,54.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Pierre-Emile Højbjerg,Tottenham Hotspur,36.0,2.0,0.06,0.0,1.0,1.0,0.0,0.0,31.0,11.0,35.48,1.0,2.0,22.0,10.0,2.0,2531.0,70.31,4.0,18.0,-1.0,3.0,0.0,28.0,0.0,78.0,58.0,11.0,48.0,52.0,27.0,281.0,182.0,132.0,42.0,23.0,19.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Emiliano Martínez,Aston Villa,36.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13.0,17.0,0.0,937.0,26.03,-1.0,-1.0,-1.0,4.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,95.0,1.0,3.0,30.0,7.0,11.0,162.0,275.0
Tyrone Mings,Aston Villa,36.0,1.0,0.03,0.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,13.0,18.0,3.0,1659.0,46.08,2.0,4.0,-1.0,11.0,0.0,27.0,1.0,23.0,52.0,5.0,46.0,150.0,71.0,191.0,139.0,86.0,11.0,83.0,47.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Tyrick Mitchell,Crystal Palace,36.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,10.0,12.0,2.0,1493.0,41.47,2.0,62.0,-1.0,1.0,0.0,16.0,2.0,104.0,55.0,3.0,41.0,83.0,32.0,237.0,163.0,107.0,16.0,29.0,32.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Nick Pope,Burnley,36.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.0,15.0,0.0,929.0,25.81,-1.0,-1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,121.0,0.0,16.0,42.0,4.0,28.0,147.0,283.0
Declan Rice,West Ham United,36.0,1.0,0.03,0.0,1.0,0.0,0.0,0.0,26.0,8.0,30.77,1.0,1.0,15.0,13.0,4.0,2153.0,59.81,2.0,30.0,-1.0,8.0,0.0,28.0,0.0,80.0,53.0,7.0,63.0,49.0,33.0,286.0,183.0,130.0,50.0,42.0,27.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Oriol Romeu,Southampton,36.0,2.0,0.06,1.0,1.0,0.0,0.0,0.0,24.0,4.0,16.67,0.0,1.0,9.0,15.0,2.0,1673.0,46.47,4.0,13.0,-1.0,9.0,0.0,46.0,0.0,77.0,51.0,6.0,51.0,40.0,14.0,259.0,198.0,163.0,30.0,67.0,49.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Moussa Sissoko,Tottenham Hotspur,36.0,2.0,0.06,1.0,1.0,0.0,0.0,0.0,25.0,8.0,32.0,0.0,5.0,5.0,26.0,1.0,1144.0,31.78,2.0,26.0,-1.0,5.0,0.0,35.0,2.0,53.0,51.0,4.0,30.0,60.0,43.0,241.0,180.0,178.0,52.0,64.0,52.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
James Ward-Prowse,Southampton,36.0,10.0,0.28,0.0,10.0,0.0,4.0,4.0,55.0,24.0,43.64,0.0,0.0,8.0,16.0,5.0,1827.0,50.75,8.0,302.0,-1.0,3.0,1.0,22.0,0.0,41.0,59.0,16.0,40.0,39.0,21.0,259.0,95.0,140.0,12.0,27.0,35.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Martin Ødegaard,Arsenal (Loan),36.0,7.0,0.19,1.0,1.0,5.0,0.0,1.0,53.0,21.0,39.62,2.0,3.0,22.0,11.0,4.0,1559.0,43.31,6.0,59.0,-1.0,4.0,0.0,27.0,3.0,49.0,43.0,20.0,11.0,10.0,4.0,162.0,108.0,158.0,25.0,15.0,23.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Joelinton,Newcastle United,35.0,4.0,0.11,1.0,1.0,2.0,0.0,0.0,45.0,14.0,31.11,1.0,3.0,12.0,13.0,1.0,911.0,26.03,0.0,22.0,-1.0,8.0,0.0,64.0,3.0,72.0,-1.0,14.0,34.0,47.0,38.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Josh Brownhill,Burnley,35.0,2.0,0.06,0.0,1.0,1.0,0.0,0.0,29.0,9.0,31.03,0.0,0.0,7.0,15.0,3.0,1124.0,32.11,2.0,53.0,-1.0,10.0,0.0,39.0,0.0,73.0,51.0,10.0,68.0,40.0,17.0,199.0,155.0,133.0,15.0,47.0,32.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Emiliano Buendía,Aston Villa,35.0,4.0,0.11,1.0,3.0,0.0,0.0,0.0,44.0,13.0,29.55,0.0,3.0,11.0,18.0,6.0,851.0,24.31,8.0,34.0,-1.0,1.0,0.0,17.0,3.0,38.0,47.0,13.0,9.0,9.0,4.0,110.0,141.0,147.0,40.0,19.0,35.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Marc Cucurella,Brighton & Hove Albion,35.0,1.0,0.03,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,10.0,10.0,1.0,1901.0,54.31,3.0,115.0,-1.0,6.0,0.0,28.0,3.0,93.0,67.0,4.0,30.0,65.0,30.0,247.0,191.0,132.0,28.0,40.0,36.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Raphinha,Leeds United,35.0,11.0,0.31,0.0,0.0,11.0,4.0,1.0,88.0,25.0,28.41,7.0,6.0,8.0,16.0,3.0,1074.0,30.69,10.0,162.0,-1.0,7.0,0.0,40.0,14.0,51.0,-1.0,26.0,29.0,25.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Eric Dier,Tottenham Hotspur,35.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,21.0,9.0,0.0,2325.0,66.43,3.0,1.0,-1.0,1.0,0.0,12.0,0.0,15.0,60.0,3.0,27.0,141.0,91.0,131.0,95.0,76.0,1.0,70.0,54.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Gabriel Magalhães,Arsenal,35.0,5.0,0.14,3.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,22.0,10.0,0.0,2038.0,58.23,1.0,1.0,-1.0,6.0,1.0,23.0,1.0,50.0,60.0,4.0,13.0,109.0,61.0,178.0,147.0,78.0,4.0,55.0,39.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Anthony Gordon,Everton,35.0,4.0,0.11,0.0,3.0,1.0,0.0,0.0,44.0,18.0,40.91,0.0,2.0,9.0,21.0,2.0,613.0,17.51,4.0,119.0,-1.0,4.0,0.0,25.0,8.0,54.0,-1.0,16.0,22.0,8.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Jack Harrison,Leeds United (Loan),35.0,8.0,0.23,0.0,3.0,5.0,0.0,0.0,43.0,17.0,39.53,0.0,1.0,7.0,18.0,1.0,870.0,24.86,3.0,142.0,-1.0,3.0,0.0,29.0,4.0,57.0,65.0,16.0,21.0,16.0,4.0,170.0,153.0,254.0,54.0,19.0,54.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Jordan Henderson,Liverpool,35.0,2.0,0.06,0.0,1.0,1.0,0.0,0.0,31.0,6.0,19.35,0.0,1.0,26.0,2.0,5.0,2157.0,61.63,6.0,56.0,-1.0,3.0,0.0,23.0,3.0,36.0,56.0,10.0,23.0,11.0,8.0,228.0,77.0,82.0,16.0,18.0,13.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
James Maddison,Leicester City,35.0,12.0,0.34,0.0,7.0,5.0,0.0,1.0,72.0,34.0,47.22,3.0,2.0,13.0,12.0,8.0,955.0,27.29,11.0,124.0,-1.0,3.0,0.0,22.0,4.0,40.0,50.0,18.0,11.0,7.0,1.0,107.0,140.0,114.0,31.0,5.0,12.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Bryan Mbeumo,Brentford,35.0,4.0,0.11,0.0,0.0,4.0,1.0,0.0,77.0,22.0,28.57,7.0,9.0,12.0,16.0,7.0,730.0,20.86,4.0,75.0,-1.0,4.0,0.0,20.0,13.0,28.0,57.0,18.0,11.0,14.0,7.0,130.0,134.0,234.0,39.0,29.0,105.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
John McGinn,Aston Villa,35.0,3.0,0.09,0.0,0.0,3.0,0.0,0.0,43.0,16.0,37.21,0.0,1.0,13.0,18.0,4.0,1242.0,35.49,7.0,110.0,-1.0,8.0,0.0,57.0,0.0,106.0,60.0,10.0,35.0,28.0,9.0,200.0,252.0,176.0,44.0,23.0,17.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Bernardo Silva,Manchester City,35.0,8.0,0.23,0.0,2.0,6.0,0.0,0.0,47.0,20.0,42.55,1.0,5.0,27.0,2.0,4.0,1888.0,53.94,8.0,58.0,-1.0,6.0,0.0,30.0,9.0,57.0,51.0,13.0,20.0,14.0,4.0,156.0,150.0,140.0,53.0,7.0,15.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Christian Nørgaard,Brentford,35.0,3.0,0.09,1.0,1.0,1.0,0.0,0.0,27.0,9.0,33.33,1.0,4.0,13.0,16.0,4.0,1665.0,47.57,7.0,13.0,-1.0,8.0,0.0,56.0,0.0,109.0,55.0,7.0,64.0,56.0,27.0,270.0,210.0,205.0,18.0,50.0,68.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Jordan Pickford,Everton,35.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,19.0,0.0,1021.0,29.17,-1.0,-1.0,-1.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,117.0,0.0,22.0,19.0,6.0,17.0,119.0,267.0
Allan Saint-Maximin,Newcastle United,35.0,5.0,0.14,0.0,5.0,0.0,0.0,0.0,64.0,26.0,40.62,0.0,4.0,11.0,15.0,5.0,675.0,19.29,7.0,60.0,-1.0,6.0,0.0,22.0,13.0,13.0,-1.0,18.0,11.0,2.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Mohamed Salah,Liverpool,35.0,23.0,0.66,0.0,4.0,19.0,5.0,0.0,139.0,60.0,43.17,3.0,17.0,25.0,2.0,13.0,1079.0,30.83,18.0,41.0,-1.0,1.0,0.0,12.0,12.0,17.0,-1.0,38.0,6.0,4.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
João Moutinho,Wolverhampton Wanderers,35.0,2.0,0.06,0.0,2.0,0.0,0.0,0.0,20.0,7.0,35.0,0.0,0.0,14.0,15.0,1.0,1920.0,54.86,3.0,108.0,-1.0,4.0,0.0,36.0,0.0,74.0,53.0,5.0,34.0,32.0,11.0,254.0,120.0,159.0,16.0,15.0,23.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Son Heung-Min,Tottenham Hotspur,35.0,23.0,0.66,0.0,11.0,12.0,0.0,1.0,86.0,49.0,56.98,2.0,17.0,21.0,9.0,7.0,1015.0,29.0,10.0,192.0,-1.0,2.0,0.0,14.0,17.0,15.0,-1.0,17.0,13.0,8.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Tomás Soucek,West Ham United,35.0,5.0,0.14,1.0,3.0,0.0,0.0,0.0,45.0,12.0,26.67,0.0,1.0,14.0,13.0,1.0,1344.0,38.4,2.0,13.0,-1.0,3.0,0.0,39.0,4.0,66.0,48.0,12.0,52.0,97.0,57.0,176.0,227.0,236.0,10.0,134.0,141.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
James Tarkowski,Burnley,35.0,1.0,0.03,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,6.0,16.0,2.0,1180.0,33.71,0.0,1.0,-1.0,11.0,0.0,30.0,2.0,64.0,69.0,2.0,49.0,183.0,101.0,171.0,241.0,111.0,5.0,153.0,64.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Diogo Jota,Liverpool,35.0,15.0,0.43,4.0,5.0,6.0,0.0,0.0,90.0,33.0,36.67,1.0,14.0,25.0,2.0,4.0,744.0,21.26,7.0,21.0,-1.0,3.0,0.0,41.0,5.0,39.0,-1.0,19.0,6.0,6.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ollie Watkins,Aston Villa,35.0,11.0,0.31,1.0,9.0,1.0,1.0,0.0,77.0,32.0,41.56,2.0,10.0,12.0,17.0,2.0,674.0,19.26,4.0,15.0,-1.0,7.0,0.0,33.0,16.0,17.0,-1.0,25.0,12.0,25.0,18.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Max Aarons,Norwich City,34.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,4.0,24.0,2.0,1097.0,32.26,2.0,50.0,-1.0,8.0,0.0,27.0,1.0,64.0,69.0,6.0,28.0,71.0,32.0,154.0,163.0,151.0,34.0,14.0,50.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Joachim Andersen,Crystal Palace,34.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,10.0,9.0,3.0,2334.0,68.65,2.0,8.0,-1.0,4.0,0.0,19.0,1.0,30.0,77.0,1.0,37.0,123.0,60.0,152.0,101.0,88.0,7.0,56.0,48.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Stuart Dallas,Leeds United,34.0,1.0,0.03,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,8.0,16.0,1.0,1352.0,39.76,5.0,101.0,-1.0,5.0,0.0,33.0,2.0,93.0,59.0,12.0,57.0,56.0,28.0,219.0,184.0,154.0,29.0,32.0,34.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Craig Dawson,West Ham United,34.0,2.0,0.06,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,15.0,11.0,2.0,1276.0,37.53,2.0,1.0,-1.0,4.0,1.0,39.0,1.0,29.0,59.0,6.0,29.0,138.0,84.0,113.0,138.0,108.0,4.0,94.0,55.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Conor Gallagher,Chelsea,34.0,8.0,0.24,0.0,7.0,1.0,0.0,0.0,52.0,22.0,42.31,1.0,4.0,10.0,9.0,3.0,1049.0,30.85,5.0,128.0,-1.0,10.0,0.0,65.0,2.0,68.0,54.0,11.0,29.0,23.0,9.0,187.0,199.0,228.0,43.0,23.0,39.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Demarai Gray,Everton,34.0,5.0,0.15,0.0,2.0,3.0,0.0,0.0,65.0,17.0,26.15,1.0,0.0,10.0,19.0,4.0,633.0,18.62,6.0,129.0,-1.0,3.0,0.0,12.0,3.0,30.0,-1.0,27.0,15.0,13.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
