Player Name,Current Club,Appearances,Goals,Goals Per Match,Headed Goals,Right Foot Goals,Left Foot Goals,Penalty Goals,Free Kick Goals,Shots,On Target Shots,Shot Accuracy,Hit Woodwork,Big Chances Missed,Wins,Losses,Goal Assists,Total Passes,Passes Per Match,Big Chances Created,Total Cross,Cross Accuracy,Yellow Cards,Red Cards,Fouls,Total Offside,Total Tackles,Tackles Won,Blocked Shots,Interceptions,Total Clearances,Effective Head Clearance,Ball Recovery,Duel Won,Duel Lost,Won Contest,Aerial Won,Aerial Lost,Error Leading To Goal,Saves,Penalties Saved,Punches,High Claims,Catches,Sweeper Clearances,Throw Outs,Goal Kicks
David de Gea,Manchester United,34.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.0,9.0,0.0,854.0,25.12,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,83.0,0.0,13.0,20.0,6.0,18.0,106.0,287.0
Craig Gardner,West Bromwich Albion,34.0,3.0,0.09,0.0,2.0,1.0,0.0,1.0,46.0,12.0,26.09,2.0,3.0,9.0,13.0,3.0,616.0,18.12,3.0,113.0,-1.0,5.0,0.0,38.0,8.0,51.0,76.0,10.0,30.0,24.0,7.0,111.0,118.0,142.0,7.0,33.0,45.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Dan Gosling,Bournemouth,34.0,3.0,0.09,1.0,2.0,0.0,0.0,0.0,40.0,11.0,27.5,1.0,4.0,11.0,16.0,1.0,1194.0,35.12,2.0,6.0,-1.0,6.0,0.0,31.0,1.0,73.0,71.0,11.0,52.0,21.0,9.0,156.0,184.0,203.0,37.0,35.0,43.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Cameron Jerome,Norwich City,34.0,3.0,0.09,0.0,3.0,0.0,0.0,0.0,46.0,11.0,23.91,1.0,12.0,7.0,20.0,2.0,405.0,11.91,0.0,18.0,-1.0,2.0,0.0,36.0,22.0,11.0,-1.0,7.0,6.0,11.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Cheikhou Kouyaté,West Ham United,34.0,5.0,0.15,2.0,3.0,0.0,0.0,0.0,45.0,18.0,40.0,4.0,3.0,14.0,7.0,2.0,1234.0,36.29,1.0,19.0,-1.0,5.0,1.0,36.0,2.0,95.0,77.0,10.0,77.0,57.0,29.0,227.0,248.0,186.0,29.0,88.0,55.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Érik Lamela,Tottenham Hotspur,34.0,5.0,0.15,0.0,0.0,5.0,0.0,0.0,59.0,21.0,35.59,2.0,5.0,17.0,6.0,9.0,985.0,28.97,11.0,139.0,-1.0,9.0,0.0,66.0,14.0,81.0,67.0,21.0,27.0,5.0,2.0,164.0,167.0,241.0,40.0,12.0,27.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Gareth McAuley,West Bromwich Albion,34.0,1.0,0.03,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,8.0,13.0,0.0,849.0,24.97,1.0,4.0,-1.0,4.0,1.0,32.0,2.0,45.0,76.0,1.0,95.0,172.0,84.0,135.0,161.0,97.0,9.0,93.0,46.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Simon Mignolet,Liverpool,34.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.0,8.0,0.0,803.0,23.62,-1.0,-1.0,-1.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,70.0,1.0,17.0,32.0,15.0,32.0,134.0,228.0
Aleksandar Mitrovic,Newcastle United,34.0,9.0,0.26,4.0,4.0,1.0,2.0,0.0,79.0,30.0,37.97,2.0,8.0,8.0,16.0,4.0,721.0,21.21,1.0,7.0,-1.0,4.0,2.0,50.0,16.0,24.0,-1.0,18.0,7.0,32.0,25.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Jesús Navas,Manchester City,34.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,17.0,8.0,7.0,1268.0,37.29,6.0,176.0,-1.0,1.0,0.0,18.0,4.0,29.0,83.0,11.0,21.0,11.0,3.0,130.0,110.0,137.0,48.0,9.0,33.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ayoze Pérez,Newcastle United,34.0,6.0,0.18,0.0,5.0,1.0,0.0,0.0,50.0,16.0,32.0,0.0,3.0,8.0,17.0,2.0,588.0,17.29,4.0,73.0,-1.0,4.0,0.0,35.0,5.0,56.0,-1.0,13.0,28.0,13.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Salomón Rondón,West Bromwich Albion,34.0,9.0,0.26,4.0,3.0,1.0,0.0,0.0,71.0,21.0,29.58,1.0,7.0,8.0,13.0,2.0,630.0,18.53,2.0,32.0,-1.0,1.0,1.0,35.0,26.0,9.0,-1.0,17.0,14.0,45.0,27.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Pape Souaré,Crystal Palace,34.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,11.0,16.0,1.0,1165.0,34.26,4.0,137.0,-1.0,6.0,1.0,25.0,1.0,32.0,72.0,3.0,84.0,122.0,26.0,191.0,105.0,100.0,17.0,26.0,24.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Dusan Tadic,Southampton,34.0,7.0,0.21,0.0,2.0,5.0,1.0,0.0,56.0,16.0,28.57,1.0,4.0,16.0,10.0,12.0,872.0,25.65,12.0,201.0,-1.0,2.0,0.0,25.0,9.0,37.0,-1.0,19.0,24.0,18.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Neil Taylor,Swansea City,34.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,9.0,15.0,1.0,1284.0,37.76,1.0,73.0,-1.0,4.0,0.0,38.0,0.0,41.0,78.0,6.0,63.0,69.0,27.0,158.0,107.0,124.0,12.0,28.0,30.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Virgil van Dijk,Southampton,34.0,3.0,0.09,1.0,0.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,-1.0,17.0,10.0,0.0,1388.0,40.82,3.0,2.0,-1.0,2.0,0.0,28.0,2.0,59.0,75.0,4.0,96.0,260.0,152.0,163.0,249.0,103.0,16.0,163.0,58.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Claudio Yacob,West Bromwich Albion,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,10.0,13.0,1.0,1092.0,32.12,1.0,8.0,-1.0,8.0,0.0,62.0,0.0,108.0,67.0,5.0,118.0,66.0,34.0,202.0,201.0,188.0,9.0,47.0,39.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Wilfried Zaha,Crystal Palace,34.0,2.0,0.06,0.0,2.0,0.0,0.0,0.0,32.0,9.0,28.12,1.0,3.0,10.0,16.0,1.0,554.0,16.29,6.0,118.0,-1.0,5.0,0.0,40.0,8.0,46.0,-1.0,9.0,26.0,7.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Dele Alli,Tottenham Hotspur,33.0,10.0,0.3,1.0,9.0,0.0,0.0,0.0,74.0,28.0,37.84,3.0,6.0,19.0,4.0,9.0,1083.0,32.82,11.0,19.0,-1.0,7.0,0.0,50.0,6.0,71.0,75.0,27.0,61.0,32.0,18.0,175.0,203.0,272.0,30.0,37.0,44.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Gareth Barry,Everton,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,26.67,0.0,1.0,10.0,10.0,1.0,2061.0,62.45,3.0,33.0,-1.0,5.0,1.0,42.0,1.0,96.0,71.0,6.0,54.0,79.0,33.0,239.0,193.0,140.0,18.0,56.0,27.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Yohan Cabaye,Crystal Palace,33.0,5.0,0.15,0.0,5.0,0.0,3.0,0.0,67.0,21.0,31.34,2.0,3.0,10.0,15.0,1.0,1269.0,38.45,2.0,143.0,-1.0,7.0,0.0,38.0,0.0,107.0,75.0,20.0,120.0,17.0,5.0,193.0,164.0,162.0,9.0,8.0,12.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Étienne Capoue,Watford,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,8.0,22.86,0.0,5.0,11.0,14.0,1.0,1544.0,46.79,1.0,34.0,-1.0,7.0,0.0,53.0,2.0,95.0,71.0,11.0,82.0,45.0,16.0,242.0,235.0,199.0,49.0,37.0,24.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Nathaniel Clyne,Liverpool,33.0,1.0,0.03,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,13.0,10.0,0.0,1510.0,45.76,1.0,81.0,-1.0,6.0,0.0,19.0,1.0,84.0,75.0,13.0,52.0,57.0,10.0,161.0,143.0,102.0,23.0,11.0,21.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Jermain Defoe,Sunderland,33.0,15.0,0.45,0.0,12.0,3.0,1.0,0.0,85.0,39.0,45.88,1.0,7.0,9.0,14.0,1.0,425.0,12.88,2.0,13.0,-1.0,3.0,0.0,17.0,43.0,17.0,-1.0,26.0,2.0,2.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Bafétimbi Gomis,Swansea City,33.0,6.0,0.18,0.0,5.0,1.0,1.0,0.0,59.0,17.0,28.81,2.0,6.0,9.0,14.0,0.0,509.0,15.42,4.0,3.0,-1.0,0.0,0.0,17.0,38.0,7.0,-1.0,15.0,6.0,19.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Branislav Ivanovic,Chelsea,33.0,2.0,0.06,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,11.0,9.0,2.0,1301.0,39.42,2.0,74.0,-1.0,5.0,0.0,32.0,1.0,66.0,76.0,11.0,60.0,87.0,47.0,169.0,178.0,115.0,10.0,81.0,41.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Laurent Koscielny,Arsenal,33.0,4.0,0.12,1.0,3.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,18.0,6.0,0.0,1691.0,51.24,1.0,3.0,-1.0,3.0,0.0,31.0,1.0,47.0,55.0,2.0,126.0,186.0,89.0,223.0,186.0,113.0,10.0,104.0,57.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Nemanja Matic,Chelsea,33.0,2.0,0.06,0.0,0.0,2.0,0.0,0.0,34.0,8.0,23.53,1.0,3.0,11.0,9.0,2.0,1607.0,48.7,2.0,20.0,-1.0,4.0,1.0,38.0,2.0,84.0,75.0,14.0,67.0,47.0,26.0,228.0,176.0,164.0,38.0,38.0,44.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Chancel Mbemba,Newcastle United,33.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,8.0,15.0,0.0,1147.0,34.76,0.0,10.0,-1.0,5.0,0.0,21.0,0.0,77.0,81.0,3.0,96.0,231.0,99.0,151.0,157.0,112.0,20.0,48.0,54.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Fernandinho,Manchester City,33.0,2.0,0.06,0.0,2.0,0.0,0.0,0.0,29.0,5.0,17.24,1.0,0.0,16.0,10.0,2.0,1872.0,56.73,5.0,11.0,-1.0,8.0,0.0,55.0,0.0,105.0,70.0,8.0,56.0,44.0,23.0,189.0,210.0,201.0,30.0,43.0,45.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
John Stones,Everton,33.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,8.0,12.0,0.0,1566.0,47.45,4.0,4.0,-1.0,3.0,0.0,11.0,0.0,46.0,78.0,1.0,56.0,127.0,75.0,180.0,147.0,74.0,23.0,53.0,30.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Patrick van Aanholt,Sunderland,33.0,4.0,0.12,0.0,0.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,8.0,15.0,3.0,1067.0,32.33,4.0,56.0,-1.0,2.0,0.0,16.0,4.0,85.0,80.0,7.0,63.0,102.0,23.0,220.0,157.0,117.0,46.0,14.0,16.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Kyle Walker,Tottenham Hotspur,33.0,1.0,0.03,0.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,15.0,5.0,3.0,1250.0,37.88,5.0,78.0,-1.0,7.0,0.0,29.0,3.0,87.0,82.0,8.0,92.0,106.0,53.0,209.0,183.0,127.0,17.0,52.0,25.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
James Ward-Prowse,Southampton,33.0,2.0,0.06,0.0,2.0,0.0,1.0,1.0,28.0,7.0,25.0,1.0,1.0,16.0,10.0,4.0,699.0,21.18,6.0,93.0,-1.0,5.0,0.0,21.0,1.0,14.0,79.0,9.0,22.0,37.0,22.0,89.0,37.0,78.0,6.0,10.0,18.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Almen Abdi,Watford,32.0,2.0,0.06,0.0,2.0,0.0,0.0,1.0,39.0,10.0,25.64,1.0,1.0,11.0,15.0,0.0,938.0,29.31,4.0,55.0,-1.0,4.0,0.0,38.0,1.0,83.0,78.0,10.0,32.0,24.0,9.0,137.0,140.0,153.0,12.0,22.0,31.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Sebastien Bassong,Norwich City,32.0,1.0,0.03,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,7.0,19.0,0.0,882.0,27.56,0.0,2.0,-1.0,4.0,0.0,25.0,3.0,27.0,74.0,3.0,53.0,256.0,151.0,136.0,155.0,83.0,11.0,95.0,41.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ryan Bertrand,Southampton,32.0,1.0,0.03,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,17.0,9.0,3.0,1121.0,35.03,6.0,146.0,-1.0,6.0,0.0,30.0,0.0,43.0,74.0,3.0,72.0,88.0,38.0,133.0,124.0,120.0,17.0,37.0,32.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Artur Boruc,Bournemouth,32.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11.0,14.0,0.0,743.0,23.22,-1.0,-1.0,-1.0,2.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,77.0,2.0,8.0,47.0,8.0,24.0,168.0,268.0
Damien Delaney,Crystal Palace,32.0,2.0,0.06,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,9.0,15.0,3.0,1055.0,32.97,5.0,7.0,-1.0,2.0,0.0,18.0,0.0,31.0,74.0,2.0,56.0,204.0,111.0,124.0,145.0,93.0,4.0,96.0,61.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Federico Fernández,Swansea City,32.0,1.0,0.03,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,10.0,13.0,1.0,1697.0,53.03,0.0,2.0,-1.0,3.0,0.0,31.0,2.0,58.0,81.0,2.0,80.0,217.0,124.0,170.0,166.0,119.0,4.0,87.0,60.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Christian Fuchs,Leicester City,32.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,21.0,2.0,4.0,1180.0,36.88,7.0,127.0,-1.0,4.0,0.0,33.0,0.0,99.0,78.0,6.0,98.0,122.0,55.0,215.0,167.0,137.0,7.0,49.0,34.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Rudy Gestede,Aston Villa,32.0,5.0,0.16,3.0,1.0,1.0,0.0,0.0,61.0,18.0,29.51,2.0,6.0,1.0,24.0,2.0,597.0,18.66,2.0,2.0,-1.0,2.0,0.0,24.0,6.0,11.0,-1.0,11.0,6.0,29.0,16.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Daryl Janmaat,Newcastle United,32.0,2.0,0.06,0.0,2.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,7.0,19.0,4.0,1252.0,39.12,5.0,144.0,-1.0,5.0,1.0,29.0,5.0,80.0,78.0,8.0,56.0,83.0,29.0,157.0,153.0,134.0,38.0,27.0,28.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Joleon Lescott,West Bromwich Albion,32.0,1.0,0.03,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,3.0,23.0,0.0,1061.0,33.16,0.0,4.0,-1.0,2.0,0.0,16.0,0.0,35.0,86.0,3.0,85.0,186.0,101.0,170.0,122.0,77.0,7.0,71.0,34.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Alberto Moreno,Liverpool,32.0,1.0,0.03,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,13.0,8.0,4.0,1323.0,41.34,3.0,138.0,-1.0,3.0,0.0,29.0,6.0,92.0,75.0,13.0,63.0,48.0,9.0,138.0,143.0,122.0,16.0,14.0,15.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Allan Nyom,Watford,32.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,11.0,15.0,1.0,860.0,26.88,1.0,85.0,-1.0,8.0,0.0,36.0,0.0,84.0,89.0,3.0,60.0,70.0,20.0,187.0,147.0,111.0,27.0,13.0,20.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Adrián,West Ham United,32.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13.0,5.0,0.0,853.0,26.66,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,99.0,2.0,19.0,40.0,11.0,31.0,155.0,288.0
Yaya Touré,Manchester City,32.0,6.0,0.19,0.0,3.0,3.0,1.0,0.0,77.0,23.0,29.87,1.0,5.0,17.0,7.0,5.0,1838.0,57.44,5.0,12.0,-1.0,3.0,0.0,27.0,2.0,43.0,63.0,27.0,25.0,35.0,26.0,158.0,155.0,162.0,58.0,28.0,33.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ashley Westwood,Aston Villa,32.0,2.0,0.06,0.0,2.0,0.0,0.0,0.0,38.0,9.0,23.68,0.0,1.0,3.0,22.0,2.0,1512.0,47.25,4.0,94.0,-1.0,6.0,0.0,30.0,0.0,62.0,69.0,11.0,58.0,23.0,7.0,207.0,87.0,122.0,8.0,6.0,20.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ibrahim Afellay,Stoke City,31.0,2.0,0.06,1.0,1.0,0.0,0.0,0.0,39.0,8.0,20.51,0.0,1.0,13.0,11.0,2.0,1274.0,41.1,3.0,68.0,-1.0,3.0,1.0,19.0,2.0,27.0,81.0,10.0,11.0,12.0,5.0,162.0,117.0,110.0,41.0,14.0,16.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Leandro Bacuna,Aston Villa,31.0,1.0,0.03,0.0,1.0,0.0,0.0,0.0,32.0,9.0,28.12,1.0,1.0,3.0,20.0,0.0,1133.0,36.55,2.0,92.0,-1.0,8.0,0.0,36.0,2.0,48.0,90.0,7.0,56.0,53.0,16.0,157.0,110.0,124.0,25.0,26.0,24.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Roberto Firmino,Liverpool,31.0,10.0,0.32,1.0,6.0,3.0,0.0,0.0,63.0,25.0,39.68,4.0,6.0,15.0,8.0,7.0,998.0,32.19,9.0,38.0,-1.0,1.0,0.0,29.0,15.0,67.0,-1.0,17.0,16.0,12.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Saido Berahino,West Bromwich Albion,31.0,4.0,0.13,0.0,3.0,1.0,0.0,0.0,35.0,11.0,31.43,1.0,7.0,9.0,14.0,0.0,457.0,14.74,1.0,22.0,-1.0,0.0,0.0,18.0,10.0,18.0,-1.0,11.0,7.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Jack Butland,Stoke City,31.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13.0,11.0,0.0,883.0,28.48,-1.0,-1.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,103.0,0.0,12.0,43.0,11.0,36.0,120.0,287.0
Lee Cattermole,Sunderland,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,9.09,0.0,1.0,9.0,12.0,0.0,929.0,29.97,1.0,7.0,-1.0,8.0,0.0,40.0,0.0,57.0,77.0,4.0,52.0,31.0,21.0,142.0,111.0,140.0,13.0,26.0,25.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Eden Hazard,Chelsea,31.0,4.0,0.13,0.0,4.0,0.0,0.0,0.0,36.0,14.0,38.89,0.0,1.0,10.0,10.0,3.0,1415.0,45.65,3.0,44.0,-1.0,2.0,0.0,15.0,10.0,21.0,-1.0,11.0,13.0,4.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Joshua King,Bournemouth,31.0,6.0,0.19,0.0,6.0,0.0,0.0,0.0,54.0,20.0,37.04,1.0,2.0,8.0,17.0,2.0,444.0,14.32,6.0,24.0,-1.0,1.0,0.0,37.0,16.0,29.0,-1.0,15.0,9.0,12.0,9.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Anthony Martial,Manchester United,31.0,11.0,0.35,1.0,6.0,4.0,0.0,0.0,57.0,25.0,43.86,1.0,3.0,14.0,9.0,4.0,923.0,29.77,8.0,49.0,-1.0,2.0,0.0,40.0,17.0,21.0,-1.0,13.0,9.0,18.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Jason Puncheon,Crystal Palace,31.0,2.0,0.06,0.0,0.0,2.0,0.0,0.0,54.0,14.0,25.93,0.0,4.0,11.0,13.0,3.0,1240.0,40.0,4.0,151.0,-1.0,3.0,0.0,34.0,5.0,54.0,83.0,18.0,28.0,14.0,4.0,219.0,141.0,173.0,46.0,13.0,16.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Aaron Ramsey,Arsenal,31.0,5.0,0.16,0.0,5.0,0.0,0.0,0.0,69.0,21.0,30.43,2.0,9.0,15.0,6.0,4.0,2154.0,69.48,3.0,50.0,-1.0,4.0,0.0,47.0,5.0,78.0,76.0,23.0,56.0,20.0,8.0,248.0,190.0,229.0,39.0,27.0,26.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Jonjo Shelvey,Swansea City,31.0,1.0,0.03,0.0,1.0,0.0,1.0,0.0,56.0,16.0,28.57,2.0,0.0,9.0,13.0,5.0,1473.0,47.52,9.0,116.0,-1.0,8.0,0.0,21.0,1.0,37.0,76.0,20.0,45.0,25.0,11.0,181.0,81.0,93.0,25.0,12.0,16.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Adam Smith,Bournemouth,31.0,2.0,0.06,0.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,10.0,13.0,0.0,911.0,29.39,1.0,56.0,-1.0,5.0,0.0,33.0,2.0,71.0,83.0,6.0,44.0,49.0,18.0,125.0,189.0,139.0,46.0,21.0,32.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Raheem Sterling,Manchester City,31.0,6.0,0.19,1.0,5.0,0.0,0.0,0.0,52.0,22.0,42.31,0.0,6.0,13.0,10.0,2.0,846.0,27.29,2.0,58.0,-1.0,1.0,0.0,26.0,5.0,34.0,-1.0,16.0,16.0,3.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
