Player Name,Current Club,Appearances,Goals,Goals Per Match,Headed Goals,Right Foot Goals,Left Foot Goals,Penalty Goals,Free Kick Goals,Shots,On Target Shots,Shot Accuracy,Hit Woodwork,Big Chances Missed,Wins,Losses,Goal Assists,Total Passes,Passes Per Match,Big Chances Created,Total Cross,Cross Accuracy,Yellow Cards,Red Cards,Fouls,Total Offside,Total Tackles,Tackles Won,Blocked Shots,Interceptions,Total Clearances,Effective Head Clearance,Ball Recovery,Duel Won,Duel Lost,Won Contest,Aerial Won,Aerial Lost,Error Leading To Goal,Saves,Penalties Saved,Punches,High Claims,Catches,Sweeper Clearances,Throw Outs,Goal Kicks
Ryan Fraser,Bournemouth,38.0,7.0,0.18,0.0,5.0,2.0,0.0,0.0,51.0,25.0,49.02,1.0,2.0,13.0,19.0,14.0,1195.0,31.45,28.0,271.0,-1.0,2.0,0.0,6.0,10.0,19.0,58.0,15.0,22.0,19.0,4.0,135.0,120.0,112.0,24.0,11.0,28.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Raúl Jiménez,Wolverhampton Wanderers (Loan),38.0,13.0,0.34,3.0,9.0,1.0,2.0,0.0,111.0,35.0,31.53,3.0,10.0,16.0,13.0,7.0,1059.0,27.87,13.0,27.0,-1.0,4.0,0.0,42.0,33.0,30.0,-1.0,24.0,26.0,39.0,31.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
James McArthur,Crystal Palace,38.0,3.0,0.08,1.0,1.0,1.0,0.0,0.0,34.0,8.0,23.53,2.0,4.0,14.0,17.0,6.0,1400.0,36.84,5.0,15.0,-1.0,7.0,0.0,61.0,2.0,84.0,61.0,11.0,39.0,44.0,22.0,216.0,190.0,210.0,20.0,48.0,57.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ben Mee,Burnley,38.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,11.0,20.0,2.0,1502.0,39.53,3.0,4.0,-1.0,9.0,0.0,27.0,0.0,54.0,43.0,1.0,48.0,232.0,127.0,246.0,227.0,143.0,8.0,149.0,105.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Luka Milivojevic,Crystal Palace,38.0,12.0,0.32,0.0,12.0,0.0,10.0,1.0,57.0,25.0,43.86,4.0,2.0,14.0,17.0,2.0,1986.0,52.26,4.0,185.0,-1.0,10.0,0.0,60.0,0.0,89.0,76.0,16.0,73.0,66.0,35.0,194.0,193.0,177.0,13.0,54.0,39.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Glenn Murray,Brighton & Hove Albion,38.0,13.0,0.34,2.0,10.0,1.0,4.0,0.0,54.0,21.0,38.89,1.0,6.0,9.0,20.0,1.0,606.0,15.95,2.0,8.0,-1.0,5.0,0.0,80.0,38.0,17.0,-1.0,10.0,2.0,16.0,9.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Wilfred Ndidi,Leicester City,38.0,2.0,0.05,0.0,1.0,1.0,0.0,0.0,55.0,9.0,16.36,2.0,3.0,15.0,16.0,0.0,1984.0,52.21,2.0,12.0,-1.0,8.0,0.0,46.0,2.0,143.0,69.0,12.0,83.0,80.0,41.0,324.0,328.0,251.0,35.0,131.0,106.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Jordan Pickford,Everton,38.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.0,14.0,0.0,1118.0,29.42,-1.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,94.0,3.0,13.0,11.0,3.0,15.0,152.0,291.0
Nathan Redmond,Southampton,38.0,6.0,0.16,0.0,5.0,0.0,0.0,0.0,74.0,22.0,29.73,4.0,6.0,9.0,17.0,4.0,1125.0,29.61,7.0,75.0,-1.0,3.0,0.0,29.0,15.0,45.0,49.0,27.0,20.0,21.0,8.0,171.0,190.0,274.0,92.0,25.0,64.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Mohamed Salah,Liverpool,38.0,22.0,0.58,0.0,4.0,18.0,3.0,0.0,137.0,64.0,46.72,2.0,16.0,30.0,1.0,8.0,1079.0,28.39,16.0,57.0,-1.0,1.0,0.0,25.0,27.0,21.0,-1.0,33.0,5.0,4.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ederson,Manchester City,38.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,32.0,4.0,1.0,920.0,24.21,-1.0,-1.0,-1.0,2.0,0.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,58.0,0.0,6.0,17.0,5.0,17.0,188.0,189.0
João Moutinho,Wolverhampton Wanderers,38.0,1.0,0.03,0.0,0.0,1.0,0.0,0.0,18.0,3.0,16.67,1.0,0.0,16.0,13.0,8.0,1863.0,49.03,7.0,196.0,-1.0,4.0,0.0,53.0,0.0,113.0,51.0,5.0,40.0,40.0,12.0,264.0,182.0,212.0,13.0,21.0,40.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Kasper Schmeichel,Leicester City,38.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.0,16.0,0.0,1118.0,29.42,-1.0,-1.0,-1.0,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,90.0,0.0,15.0,8.0,8.0,7.0,127.0,310.0
Gylfi Sigurdsson,Everton,38.0,13.0,0.34,1.0,9.0,3.0,2.0,0.0,86.0,34.0,39.53,3.0,10.0,15.0,14.0,6.0,990.0,26.05,11.0,196.0,-1.0,3.0,0.0,33.0,3.0,55.0,65.0,32.0,28.0,23.0,9.0,157.0,151.0,165.0,38.0,19.0,42.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Charlie Taylor,Burnley,38.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,11.0,20.0,1.0,1175.0,30.92,2.0,119.0,-1.0,2.0,0.0,15.0,1.0,54.0,48.0,1.0,40.0,83.0,47.0,205.0,213.0,152.0,41.0,72.0,61.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Andros Townsend,Crystal Palace,38.0,6.0,0.16,0.0,1.0,5.0,0.0,0.0,63.0,19.0,30.16,3.0,6.0,14.0,17.0,4.0,1027.0,27.03,3.0,161.0,-1.0,1.0,0.0,10.0,9.0,62.0,56.0,18.0,38.0,16.0,5.0,193.0,180.0,193.0,58.0,4.0,13.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Virgil van Dijk,Liverpool,38.0,4.0,0.11,3.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1.0,30.0,1.0,2.0,3037.0,79.92,3.0,0.0,-1.0,1.0,0.0,12.0,1.0,38.0,74.0,8.0,40.0,199.0,112.0,193.0,244.0,78.0,9.0,181.0,63.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Chris Wood,Burnley,38.0,10.0,0.26,6.0,3.0,1.0,0.0,0.0,59.0,23.0,38.98,5.0,9.0,11.0,20.0,2.0,599.0,15.76,7.0,12.0,-1.0,2.0,0.0,26.0,53.0,13.0,-1.0,9.0,3.0,26.0,16.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ashley Barnes,Burnley,37.0,12.0,0.32,2.0,9.0,1.0,2.0,0.0,65.0,30.0,46.15,2.0,13.0,10.0,20.0,2.0,518.0,14.0,6.0,6.0,-1.0,8.0,0.0,54.0,22.0,28.0,-1.0,14.0,2.0,24.0,16.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Jack Cork,Burnley,37.0,1.0,0.03,0.0,0.0,1.0,0.0,0.0,17.0,2.0,11.76,0.0,0.0,11.0,19.0,2.0,1329.0,35.92,2.0,14.0,-1.0,6.0,0.0,30.0,4.0,51.0,53.0,7.0,29.0,79.0,32.0,219.0,167.0,181.0,27.0,52.0,79.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Rui Patrício,Wolverhampton Wanderers,37.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.0,13.0,0.0,759.0,20.51,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,97.0,0.0,8.0,12.0,8.0,2.0,103.0,284.0
Jorginho,Chelsea,37.0,2.0,0.05,0.0,2.0,0.0,1.0,0.0,19.0,7.0,36.84,0.0,0.0,21.0,7.0,0.0,3118.0,84.27,6.0,2.0,-1.0,8.0,0.0,33.0,0.0,76.0,50.0,5.0,63.0,35.0,21.0,274.0,125.0,147.0,15.0,13.0,21.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Eden Hazard,Chelsea,37.0,16.0,0.43,0.0,11.0,5.0,4.0,0.0,93.0,43.0,46.24,3.0,8.0,20.0,8.0,15.0,1819.0,49.16,18.0,145.0,-1.0,2.0,0.0,12.0,11.0,14.0,-1.0,34.0,13.0,4.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Aleksandar Mitrovic,Fulham (Loan),37.0,11.0,0.3,6.0,5.0,0.0,1.0,0.0,131.0,48.0,36.64,5.0,15.0,7.0,25.0,3.0,1026.0,27.73,5.0,6.0,-1.0,7.0,0.0,61.0,34.0,19.0,-1.0,26.0,6.0,53.0,48.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ayoze Pérez,Newcastle United,37.0,12.0,0.32,4.0,6.0,2.0,0.0,0.0,55.0,28.0,50.91,1.0,7.0,12.0,16.0,2.0,779.0,21.05,5.0,22.0,-1.0,2.0,0.0,46.0,9.0,60.0,-1.0,10.0,42.0,28.0,14.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Christopher Schindler,Huddersfield Town,37.0,1.0,0.03,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,3.0,27.0,0.0,1551.0,41.92,1.0,0.0,-1.0,4.0,1.0,26.0,0.0,61.0,59.0,1.0,70.0,134.0,61.0,122.0,216.0,159.0,1.0,137.0,109.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Theo Walcott,Everton,37.0,5.0,0.14,0.0,4.0,1.0,0.0,0.0,43.0,21.0,48.84,0.0,9.0,14.0,14.0,2.0,576.0,15.57,3.0,53.0,-1.0,1.0,0.0,10.0,19.0,27.0,-1.0,9.0,22.0,6.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Kepa,Chelsea,36.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,8.0,0.0,1003.0,27.86,-1.0,-1.0,-1.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,82.0,1.0,10.0,11.0,7.0,9.0,156.0,256.0
Pierre-Emerick Aubameyang,Arsenal,36.0,22.0,0.61,0.0,20.0,2.0,4.0,0.0,94.0,40.0,42.55,4.0,23.0,20.0,9.0,5.0,692.0,19.22,8.0,43.0,-1.0,0.0,0.0,13.0,23.0,21.0,-1.0,22.0,8.0,18.0,6.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Willy-Arnaud Boly,Wolverhampton Wanderers,36.0,4.0,0.11,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,14.0,13.0,0.0,1715.0,47.64,3.0,0.0,-1.0,2.0,1.0,29.0,3.0,85.0,61.0,4.0,72.0,172.0,108.0,213.0,248.0,131.0,13.0,136.0,64.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Craig Cathcart,Watford,36.0,3.0,0.08,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,14.0,15.0,0.0,1280.0,35.56,0.0,3.0,-1.0,2.0,0.0,16.0,0.0,50.0,62.0,4.0,38.0,179.0,76.0,161.0,146.0,116.0,2.0,86.0,79.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ben Chilwell,Leicester City,36.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,15.0,14.0,4.0,1684.0,46.78,2.0,132.0,-1.0,4.0,0.0,32.0,2.0,55.0,53.0,3.0,38.0,129.0,81.0,185.0,258.0,214.0,50.0,111.0,72.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Lewis Dunk,Brighton & Hove Albion,36.0,2.0,0.06,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,9.0,19.0,1.0,1490.0,41.39,1.0,2.0,-1.0,5.0,1.0,22.0,0.0,42.0,62.0,2.0,46.0,193.0,118.0,207.0,175.0,114.0,0.0,120.0,63.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
N'Golo Kanté,Chelsea,36.0,4.0,0.11,0.0,1.0,3.0,0.0,0.0,29.0,6.0,20.69,0.0,4.0,20.0,8.0,4.0,2021.0,56.14,4.0,19.0,-1.0,3.0,0.0,35.0,6.0,74.0,55.0,13.0,44.0,26.0,15.0,238.0,146.0,200.0,32.0,27.0,41.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
James Maddison,Leicester City,36.0,7.0,0.19,0.0,7.0,0.0,1.0,3.0,83.0,28.0,33.73,1.0,5.0,14.0,16.0,7.0,1404.0,39.0,13.0,205.0,-1.0,3.0,1.0,25.0,2.0,48.0,67.0,24.0,12.0,5.0,3.0,126.0,187.0,163.0,50.0,11.0,34.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Sadio Mané,Liverpool,36.0,22.0,0.61,6.0,11.0,5.0,0.0,0.0,87.0,42.0,48.28,5.0,11.0,28.0,1.0,1.0,1184.0,32.89,7.0,39.0,-1.0,2.0,0.0,34.0,25.0,34.0,-1.0,11.0,15.0,8.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
David Luiz,Chelsea,36.0,3.0,0.08,3.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,20.0,7.0,2.0,2620.0,72.78,11.0,4.0,-1.0,3.0,0.0,34.0,0.0,41.0,76.0,14.0,35.0,144.0,83.0,203.0,162.0,122.0,10.0,82.0,72.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Bernardo Silva,Manchester City,36.0,7.0,0.19,1.0,0.0,6.0,0.0,0.0,62.0,22.0,35.48,0.0,8.0,30.0,4.0,7.0,1706.0,47.39,10.0,70.0,-1.0,3.0,0.0,31.0,2.0,52.0,75.0,26.0,25.0,24.0,7.0,164.0,136.0,182.0,49.0,11.0,27.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Felipe Anderson,West Ham United,36.0,9.0,0.25,0.0,6.0,3.0,0.0,0.0,58.0,25.0,43.1,2.0,2.0,14.0,15.0,4.0,1667.0,46.31,10.0,121.0,-1.0,3.0,0.0,27.0,5.0,89.0,55.0,17.0,41.0,12.0,3.0,227.0,226.0,257.0,76.0,10.0,26.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Matt Ritchie,Newcastle United,36.0,2.0,0.06,0.0,0.0,2.0,1.0,0.0,41.0,10.0,24.39,0.0,3.0,12.0,16.0,8.0,1100.0,30.56,8.0,259.0,-1.0,9.0,0.0,55.0,1.0,70.0,63.0,13.0,51.0,61.0,32.0,171.0,155.0,183.0,15.0,35.0,65.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Andy Robertson,Liverpool,36.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,28.0,1.0,11.0,2396.0,66.56,15.0,135.0,-1.0,4.0,0.0,18.0,1.0,80.0,61.0,3.0,30.0,47.0,23.0,222.0,148.0,120.0,28.0,24.0,29.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Patrick van Aanholt,Crystal Palace,36.0,3.0,0.08,0.0,1.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,12.0,17.0,2.0,1610.0,44.72,7.0,42.0,-1.0,3.0,0.0,12.0,10.0,48.0,50.0,10.0,40.0,80.0,30.0,216.0,94.0,75.0,22.0,10.0,12.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ricardo Pereira,Leicester City,35.0,2.0,0.06,0.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,14.0,16.0,6.0,1532.0,43.77,10.0,104.0,-1.0,7.0,0.0,41.0,2.0,118.0,56.0,10.0,60.0,106.0,55.0,216.0,300.0,244.0,68.0,66.0,75.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Dominic Calvert-Lewin,Everton,35.0,6.0,0.17,4.0,2.0,0.0,0.0,0.0,52.0,16.0,30.77,1.0,7.0,14.0,14.0,2.0,430.0,12.29,2.0,8.0,-1.0,3.0,0.0,34.0,6.0,13.0,-1.0,9.0,8.0,19.0,14.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Rúben Neves,Wolverhampton Wanderers,35.0,4.0,0.11,0.0,4.0,0.0,2.0,2.0,74.0,16.0,21.62,0.0,0.0,14.0,13.0,3.0,1940.0,55.43,4.0,26.0,-1.0,8.0,0.0,37.0,0.0,75.0,43.0,30.0,73.0,44.0,16.0,286.0,132.0,167.0,11.0,31.0,35.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Richarlison,Watford,35.0,13.0,0.37,2.0,7.0,4.0,0.0,0.0,83.0,29.0,34.94,2.0,8.0,15.0,13.0,1.0,793.0,22.66,2.0,47.0,-1.0,5.0,1.0,32.0,17.0,49.0,-1.0,26.0,16.0,39.0,29.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Lucas Digne,Everton,35.0,4.0,0.11,0.0,0.0,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,14.0,13.0,4.0,1457.0,41.63,13.0,280.0,-1.0,5.0,1.0,39.0,2.0,72.0,64.0,13.0,60.0,94.0,51.0,181.0,205.0,142.0,14.0,90.0,45.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Abdoulaye Doucouré,Watford,35.0,5.0,0.14,2.0,2.0,1.0,0.0,0.0,52.0,17.0,32.69,0.0,5.0,14.0,15.0,6.0,1942.0,55.49,8.0,11.0,-1.0,7.0,0.0,36.0,2.0,71.0,54.0,19.0,34.0,54.0,22.0,257.0,156.0,174.0,32.0,41.0,37.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Shane Duffy,Brighton & Hove Albion,35.0,5.0,0.14,3.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,9.0,17.0,1.0,1305.0,37.29,0.0,2.0,-1.0,4.0,1.0,22.0,4.0,35.0,57.0,2.0,36.0,243.0,170.0,144.0,237.0,102.0,5.0,187.0,71.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Christian Eriksen,Tottenham Hotspur,35.0,8.0,0.23,0.0,5.0,3.0,0.0,1.0,83.0,30.0,36.14,3.0,4.0,20.0,13.0,12.0,1872.0,53.49,10.0,117.0,-1.0,3.0,0.0,17.0,2.0,41.0,61.0,28.0,15.0,7.0,3.0,188.0,88.0,140.0,18.0,13.0,34.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
