Player Name,Current Club,Appearances,Goals,Goals Per Match,Headed Goals,Right Foot Goals,Left Foot Goals,Penalty Goals,Free Kick Goals,Shots,On Target Shots,Shot Accuracy,Hit Woodwork,Big Chances Missed,Wins,Losses,Goal Assists,Total Passes,Passes Per Match,Big Chances Created,Total Cross,Cross Accuracy,Yellow Cards,Red Cards,Fouls,Total Offside,Total Tackles,Tackles Won,Blocked Shots,Interceptions,Total Clearances,Effective Head Clearance,Ball Recovery,Duel Won,Duel Lost,Won Contest,Aerial Won,Aerial Lost,Error Leading To Goal,Saves,Penalties Saved,Punches,High Claims,Catches,Sweeper Clearances,Throw Outs,Goal Kicks
Nathaniel Clyne,Liverpool,37.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,22.0,6.0,2.0,1795.0,48.51,5.0,97.0,-1.0,0.0,0.0,14.0,1.0,80.0,76.0,8.0,43.0,54.0,17.0,174.0,134.0,116.0,21.0,13.0,43.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Craig Dawson,West Bromwich Albion,37.0,4.0,0.11,3.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,11.0,17.0,0.0,1017.0,27.49,0.0,85.0,-1.0,10.0,0.0,53.0,2.0,58.0,79.0,4.0,59.0,147.0,95.0,149.0,233.0,191.0,12.0,131.0,93.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Troy Deeney,Watford,37.0,10.0,0.27,2.0,7.0,1.0,3.0,0.0,42.0,18.0,42.86,0.0,7.0,10.0,20.0,4.0,841.0,22.73,2.0,16.0,-1.0,7.0,0.0,43.0,19.0,20.0,-1.0,8.0,14.0,50.0,36.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Jermain Defoe,Sunderland,37.0,15.0,0.41,0.0,10.0,5.0,5.0,0.0,99.0,31.0,31.31,2.0,7.0,6.0,25.0,2.0,455.0,12.3,0.0,19.0,-1.0,1.0,0.0,24.0,36.0,19.0,-1.0,38.0,3.0,2.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Lukasz Fabianski,Swansea City,37.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11.0,21.0,0.0,928.0,25.08,-1.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,117.0,1.0,15.0,66.0,11.0,25.0,169.0,309.0
Jake Livermore,Hull City,37.0,1.0,0.03,0.0,0.0,1.0,0.0,0.0,33.0,7.0,21.21,0.0,0.0,8.0,22.0,1.0,1604.0,43.35,2.0,7.0,-1.0,5.0,1.0,33.0,1.0,79.0,68.0,10.0,50.0,64.0,30.0,230.0,153.0,124.0,24.0,32.0,33.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Romelu Lukaku,Everton,37.0,25.0,0.68,6.0,7.0,12.0,1.0,1.0,110.0,55.0,50.0,3.0,7.0,17.0,11.0,6.0,965.0,26.08,8.0,45.0,-1.0,3.0,0.0,33.0,36.0,9.0,-1.0,24.0,0.0,27.0,15.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Nathan Redmond,Southampton,37.0,7.0,0.19,0.0,5.0,2.0,0.0,0.0,83.0,28.0,33.73,2.0,1.0,12.0,15.0,1.0,1136.0,30.7,6.0,64.0,-1.0,2.0,1.0,38.0,14.0,39.0,67.0,22.0,15.0,9.0,1.0,182.0,170.0,181.0,72.0,14.0,19.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Sam Vokes,Burnley,37.0,10.0,0.27,2.0,7.0,1.0,2.0,0.0,57.0,23.0,40.35,0.0,3.0,11.0,19.0,3.0,604.0,16.32,2.0,7.0,-1.0,0.0,0.0,24.0,23.0,7.0,-1.0,8.0,5.0,31.0,25.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Stephen Ward,Burnley,37.0,1.0,0.03,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,10.0,20.0,1.0,1127.0,30.46,3.0,111.0,-1.0,5.0,0.0,35.0,0.0,70.0,67.0,3.0,74.0,156.0,85.0,177.0,197.0,149.0,16.0,64.0,57.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Joe Allen,Liverpool,36.0,6.0,0.17,1.0,2.0,3.0,0.0,0.0,40.0,18.0,45.0,0.0,3.0,9.0,16.0,2.0,1285.0,35.69,7.0,51.0,-1.0,9.0,0.0,27.0,0.0,88.0,57.0,9.0,63.0,34.0,13.0,234.0,203.0,206.0,36.0,22.0,52.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ross Barkley,Everton,36.0,5.0,0.14,1.0,3.0,1.0,0.0,1.0,88.0,29.0,32.95,0.0,4.0,17.0,11.0,8.0,1651.0,45.86,9.0,113.0,-1.0,5.0,0.0,49.0,8.0,30.0,83.0,27.0,10.0,35.0,29.0,163.0,171.0,256.0,62.0,42.0,41.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Christian Benteke,Liverpool,36.0,15.0,0.42,7.0,6.0,2.0,2.0,0.0,105.0,40.0,38.1,4.0,12.0,12.0,19.0,2.0,920.0,25.56,1.0,0.0,-1.0,10.0,0.0,81.0,36.0,9.0,-1.0,17.0,6.0,48.0,39.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
George Boyd,Burnley,36.0,2.0,0.06,0.0,0.0,2.0,0.0,0.0,35.0,6.0,17.14,0.0,0.0,10.0,19.0,1.0,550.0,15.28,3.0,39.0,-1.0,3.0,0.0,31.0,8.0,86.0,-1.0,16.0,34.0,35.0,16.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Thibaut Courtois,Chelsea,36.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,29.0,4.0,0.0,792.0,22.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,68.0,0.0,17.0,36.0,5.0,14.0,165.0,224.0
Kevin De Bruyne,Manchester City,36.0,6.0,0.17,0.0,5.0,1.0,0.0,1.0,86.0,21.0,24.42,9.0,3.0,22.0,5.0,18.0,1801.0,50.03,24.0,275.0,-1.0,4.0,0.0,37.0,2.0,50.0,70.0,25.0,24.0,8.0,3.0,207.0,156.0,203.0,52.0,14.0,26.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Eric Dier,Tottenham Hotspur,36.0,2.0,0.06,0.0,2.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,25.0,3.0,0.0,1981.0,55.03,0.0,20.0,-1.0,6.0,0.0,23.0,3.0,48.0,73.0,6.0,35.0,149.0,82.0,161.0,141.0,114.0,4.0,74.0,55.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Christian Eriksen,Tottenham Hotspur,36.0,8.0,0.22,0.0,2.0,5.0,0.0,0.0,133.0,45.0,33.83,5.0,3.0,24.0,4.0,15.0,1977.0,54.92,16.0,245.0,-1.0,0.0,0.0,20.0,2.0,45.0,76.0,47.0,21.0,20.0,6.0,187.0,119.0,187.0,27.0,21.0,36.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Christian Fuchs,Leicester City,36.0,2.0,0.06,0.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,12.0,16.0,4.0,1294.0,35.94,4.0,96.0,-1.0,10.0,0.0,29.0,1.0,96.0,82.0,4.0,71.0,143.0,90.0,205.0,185.0,151.0,13.0,69.0,61.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Eden Hazard,Chelsea,36.0,16.0,0.44,0.0,12.0,4.0,2.0,0.0,77.0,33.0,42.86,0.0,8.0,28.0,5.0,5.0,1750.0,48.61,4.0,84.0,-1.0,3.0,0.0,19.0,8.0,18.0,-1.0,17.0,28.0,4.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Joshua King,Bournemouth,36.0,16.0,0.44,0.0,11.0,5.0,2.0,0.0,66.0,31.0,46.97,2.0,4.0,11.0,16.0,2.0,716.0,19.89,3.0,42.0,-1.0,1.0,0.0,58.0,5.0,49.0,-1.0,15.0,19.0,40.0,24.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Matthew Lowton,Burnley,36.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,10.0,19.0,2.0,1086.0,30.17,2.0,115.0,-1.0,9.0,0.0,33.0,0.0,101.0,68.0,0.0,65.0,175.0,92.0,189.0,195.0,128.0,24.0,52.0,37.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Riyad Mahrez,Leicester City,36.0,6.0,0.17,0.0,1.0,5.0,3.0,0.0,76.0,29.0,38.16,2.0,5.0,12.0,16.0,3.0,1065.0,29.58,10.0,154.0,-1.0,4.0,0.0,25.0,8.0,36.0,-1.0,29.0,28.0,15.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Gareth McAuley,West Bromwich Albion,36.0,6.0,0.17,4.0,2.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,12.0,15.0,1.0,740.0,20.56,0.0,4.0,-1.0,5.0,0.0,27.0,0.0,51.0,73.0,1.0,71.0,229.0,150.0,136.0,191.0,97.0,18.0,113.0,47.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
James Milner,Liverpool,36.0,7.0,0.19,0.0,7.0,0.0,7.0,0.0,36.0,17.0,47.22,0.0,2.0,20.0,6.0,3.0,2166.0,60.17,3.0,259.0,-1.0,5.0,0.0,38.0,2.0,94.0,67.0,10.0,44.0,101.0,50.0,207.0,202.0,183.0,31.0,56.0,64.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Nacho Monreal,Arsenal,36.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,21.0,9.0,2.0,1753.0,48.69,3.0,63.0,-1.0,5.0,0.0,33.0,7.0,90.0,68.0,4.0,88.0,99.0,45.0,190.0,194.0,166.0,13.0,57.0,61.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Álvaro Negredo,Middlesbrough (Loan),36.0,9.0,0.25,1.0,0.0,8.0,2.0,0.0,69.0,23.0,33.33,0.0,5.0,5.0,18.0,4.0,862.0,23.94,8.0,8.0,-1.0,5.0,0.0,45.0,17.0,18.0,-1.0,19.0,10.0,65.0,44.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Erik Pieters,Stoke City,36.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,11.0,15.0,1.0,1331.0,36.97,1.0,109.0,-1.0,4.0,0.0,60.0,1.0,105.0,77.0,4.0,54.0,110.0,57.0,191.0,230.0,154.0,15.0,54.0,39.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Jason Puncheon,Crystal Palace,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,11.0,24.44,0.0,0.0,12.0,19.0,5.0,1468.0,40.78,5.0,147.0,-1.0,9.0,0.0,62.0,1.0,73.0,81.0,14.0,37.0,36.0,17.0,255.0,174.0,178.0,38.0,26.0,14.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Adam Smith,Bournemouth,36.0,1.0,0.03,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,11.0,15.0,5.0,1453.0,40.36,8.0,55.0,-1.0,6.0,0.0,45.0,3.0,85.0,71.0,8.0,54.0,70.0,36.0,175.0,220.0,186.0,36.0,31.0,50.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Andros Townsend,Crystal Palace,36.0,3.0,0.08,0.0,2.0,1.0,0.0,0.0,56.0,13.0,23.21,1.0,2.0,12.0,19.0,4.0,686.0,19.06,8.0,235.0,-1.0,4.0,0.0,18.0,3.0,77.0,81.0,22.0,43.0,19.0,6.0,159.0,183.0,199.0,68.0,3.0,13.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Victor Wanyama,Southampton,36.0,4.0,0.11,3.0,1.0,0.0,0.0,0.0,40.0,13.0,32.5,1.0,3.0,24.0,4.0,1.0,1971.0,54.75,2.0,14.0,-1.0,10.0,0.0,67.0,0.0,90.0,69.0,9.0,40.0,69.0,38.0,242.0,237.0,213.0,51.0,63.0,61.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Georginio Wijnaldum,Liverpool,36.0,6.0,0.17,2.0,3.0,1.0,0.0,0.0,60.0,20.0,33.33,1.0,1.0,22.0,5.0,9.0,1625.0,45.14,7.0,13.0,-1.0,2.0,0.0,22.0,3.0,46.0,67.0,17.0,26.0,32.0,20.0,209.0,145.0,155.0,30.0,39.0,39.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Ashley Williams,Swansea City,36.0,1.0,0.03,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,16.0,11.0,3.0,1720.0,47.78,1.0,0.0,-1.0,7.0,1.0,38.0,3.0,53.0,79.0,3.0,57.0,286.0,149.0,178.0,149.0,123.0,2.0,82.0,62.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Harry Arter,Bournemouth,35.0,1.0,0.03,0.0,1.0,0.0,0.0,0.0,54.0,11.0,20.37,2.0,2.0,11.0,16.0,4.0,2004.0,57.26,2.0,21.0,-1.0,11.0,1.0,34.0,0.0,83.0,75.0,14.0,48.0,31.0,7.0,195.0,158.0,143.0,25.0,5.0,8.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Roberto Firmino,Liverpool,35.0,11.0,0.31,3.0,5.0,3.0,0.0,0.0,100.0,45.0,45.0,0.0,8.0,19.0,6.0,7.0,1545.0,44.14,10.0,60.0,-1.0,5.0,0.0,51.0,19.0,58.0,-1.0,31.0,26.0,14.0,12.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Artur Boruc,Bournemouth,35.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11.0,15.0,0.0,888.0,25.37,-1.0,-1.0,-1.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,114.0,2.0,19.0,32.0,13.0,12.0,181.0,297.0
Petr Cech,Arsenal,35.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,22.0,8.0,0.0,844.0,24.11,-1.0,-1.0,-1.0,2.0,0.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,115.0,0.0,9.0,28.0,14.0,23.0,191.0,252.0
Diego Costa,Chelsea,35.0,20.0,0.57,2.0,13.0,5.0,0.0,0.0,111.0,42.0,37.84,4.0,12.0,27.0,5.0,7.0,1034.0,29.54,5.0,9.0,-1.0,10.0,0.0,43.0,26.0,18.0,-1.0,32.0,7.0,39.0,29.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
David de Gea,Manchester United,35.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.0,5.0,0.0,849.0,24.26,-1.0,-1.0,-1.0,2.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,74.0,0.0,3.0,25.0,14.0,10.0,107.0,235.0
Tom Heaton,Burnley,35.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11.0,17.0,0.0,1127.0,32.2,-1.0,-1.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,141.0,1.0,11.0,26.0,33.0,13.0,117.0,317.0
N'Golo Kanté,Chelsea,35.0,1.0,0.03,0.0,1.0,0.0,0.0,0.0,27.0,7.0,25.93,0.0,2.0,27.0,5.0,1.0,2122.0,60.63,2.0,10.0,-1.0,9.0,0.0,53.0,0.0,127.0,65.0,10.0,82.0,41.0,14.0,275.0,197.0,180.0,36.0,19.0,41.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Michael Keane,Burnley,35.0,2.0,0.06,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,11.0,18.0,1.0,1127.0,32.2,1.0,3.0,-1.0,4.0,0.0,14.0,1.0,28.0,86.0,8.0,63.0,260.0,170.0,151.0,195.0,110.0,5.0,154.0,80.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Manuel Lanzini,West Ham United,35.0,8.0,0.23,0.0,7.0,1.0,2.0,1.0,69.0,21.0,30.43,1.0,1.0,10.0,16.0,2.0,1581.0,45.17,5.0,72.0,-1.0,9.0,0.0,21.0,7.0,43.0,67.0,15.0,45.0,10.0,2.0,227.0,171.0,150.0,88.0,4.0,14.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Bruno Martins Indi,Stoke City (Loan),35.0,1.0,0.03,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,11.0,14.0,0.0,1115.0,31.86,0.0,3.0,-1.0,5.0,0.0,25.0,2.0,61.0,72.0,5.0,58.0,210.0,104.0,173.0,135.0,105.0,7.0,58.0,64.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Nemanja Matic,Chelsea,35.0,1.0,0.03,0.0,1.0,0.0,0.0,0.0,20.0,7.0,35.0,0.0,0.0,27.0,5.0,7.0,1865.0,53.29,4.0,8.0,-1.0,4.0,0.0,33.0,1.0,51.0,73.0,7.0,50.0,46.0,32.0,241.0,143.0,133.0,29.0,39.0,26.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
Kevin Mirallas,Everton,35.0,4.0,0.11,0.0,3.0,1.0,0.0,0.0,62.0,24.0,38.71,1.0,2.0,16.0,10.0,6.0,719.0,20.54,4.0,136.0,-1.0,2.0,0.0,27.0,4.0,18.0,-1.0,20.0,7.0,11.0,7.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
